curve_family,channel,spend,spend_share,observed_total_spend,mean,lower,upper
response,channel_3,2.1979800134658585e6,0.16161616161616163,1.360000133332e7,697667.3368541972,98952.85959361789,1.5257432427939617e6
response,channel_3,2.3353537643074747e6,0.1717171717171717,1.360000133332e7,740592.6705312678,105084.3359575278,1.614880346450325e6
response,channel_3,2.472727515149091e6,0.18181818181818182,1.360000133332e7,783403.0066247812,111206.2961758136,1.703003262974895e6
response,channel_3,2.610101265990707e6,0.19191919191919193,1.360000133332e7,826093.7565277502,117318.21928104408,1.7900823450714815e6
response,channel_3,2.7474750168323233e6,0.20202020202020204,1.360000133332e7,868660.6033897218,123419.5906881296,1.8812455136496297e6
response,channel_3,2.8848487676739395e6,0.21212121212121213,1.360000133332e7,911099.4972301369,129509.90247662892,1.9740811425810952e6
response,channel_3,3.022222518515555e6,0.2222222222222222,1.360000133332e7,953406.6489240505,135588.65366234104,2.0667412399294623e6
response,channel_3,3.1595962693571714e6,0.23232323232323232,1.360000133332e7,995578.5232540905,141655.3504578667,2.1590631442707083e6
response,channel_3,3.2969700201987876e6,0.2424242424242424,1.360000133332e7,1.0376118312086943e6,147709.50652185336,2.2506680353136114e6
response,channel_3,3.4343437710404037e6,0.25252525252525254,1.360000133332e7,1.0795035216912965e6,153750.6431966718,2.342013439899334e6
response,channel_3,3.57171752188202e6,0.2626262626262626,1.360000133332e7,1.1212507727890417e6,159778.2897343043,2.4234542946080053e6
response,channel_3,3.709091272723636e6,0.2727272727272727,1.360000133332e7,1.1628509827333225e6,165791.98351025852,2.515016280873054e6
response,channel_3,3.8464650235652523e6,0.2828282828282828,1.360000133332e7,1.204301760668523e6,171791.27022534976,2.606397717809581e6
response,channel_3,3.9838387744068685e6,0.29292929292929293,1.360000133332e7,1.2456009173300592e6,177775.7040952311,2.697592981727616e6
response,channel_3,4.1212125252484847e6,0.30303030303030304,1.360000133332e7,1.2867464557184926e6,183744.84802758016,2.7846689723584587e6
response,channel_3,4.2585862760901e6,0.3131313131313131,1.360000133332e7,1.3277365618431594e6,189698.27378688194,2.8567445188229294e6
response,channel_3,4.395960026931717e6,0.32323232323232326,1.360000133332e7,1.3685695955966834e6,195635.56214678104,2.927429153683833e6
response,channel_3,4.533333777773333e6,0.3333333333333333,1.360000133332e7,1.4092440818107573e6,201556.30303000147,2.996744261254148e6
response,channel_3,4.670707528614949e6,0.3434343434343434,1.360000133332e7,1.4497587015338452e6,207460.09563586742,3.078227770044307e6
response,channel_3,4.808081279456565e6,0.35353535353535354,1.360000133332e7,1.4901122835628062e6,213346.54855548093,3.165495986347894e6
response,channel_3,4.945455030298182e6,0.36363636363636365,1.360000133332e7,1.5303037962529121e6,219215.27987464357,3.252333123902327e6
response,channel_3,5.0828287811397975e6,0.3737373737373737,1.360000133332e7,1.5703323396241658e6,225065.91726463303,3.3379755442509423e6
response,channel_3,5.220202531981414e6,0.38383838383838387,1.360000133332e7,1.610197137776208e6,230898.09806097267,3.4232875867839395e6
response,channel_3,5.35757628282303e6,0.3939393939393939,1.360000133332e7,1.6498975316192978e6,236711.46933035215,3.508265616306436e6
response,channel_3,5.494950033664647e6,0.4040404040404041,1.360000133332e7,1.6894329719248263e6,242505.68792588508,3.59022425392547e6
response,channel_3,5.632323784506262e6,0.41414141414141414,1.360000133332e7,1.728803012695425e6,248280.42053090528,3.668797395702345e6
response,channel_3,5.769697535347879e6,0.42424242424242425,1.360000133332e7,1.7680073048519695e6,254035.34369152732,3.7551280503272433e6
response,channel_3,5.907071286189495e6,0.43434343434343436,1.360000133332e7,1.8070455902324996e6,259874.97597717002,3.8412432367015216e6
response,channel_3,6.04444503703111e6,0.4444444444444444,1.360000133332e7,1.8459176958962607e6,265894.9441164465,3.927139204236046e6
response,channel_3,6.181818787872727e6,0.45454545454545453,1.360000133332e7,1.8846235287246616e6,271913.3786301912,4.0128122849696903e6
response,channel_3,6.319192538714343e6,0.46464646464646464,1.360000133332e7,1.9231630703098292e6,277930.2545987222,4.0982588940042243e6
response,channel_3,6.456566289555959e6,0.47474747474747475,1.360000133332e7,1.9615363721206593e6,283945.5476277921,4.183475529868692e6
response,channel_3,6.593940040397575e6,0.4848484848484848,1.360000133332e7,1.9997435509356742e6,289959.23384718475,4.267922615536829e6
response,channel_3,6.731313791239192e6,0.494949494949495,1.360000133332e7,2.0377847845316653e6,295971.2899088247,4.350941606019995e6
response,channel_3,6.8686875420808075e6,0.5050505050505051,1.360000133332e7,2.075660307616872e6,301981.69298441947,4.433635312140342e6
response,channel_3,7.006061292922424e6,0.5151515151515151,1.360000133332e7,2.1133704079974354e6,307990.4207626502,4.516292898060628e6
response,channel_3,7.14343504376404e6,0.5252525252525252,1.360000133332e7,2.1509154229658903e6,313693.79573739675,4.601896526062985e6
response,channel_3,7.2808087946056565e6,0.5353535353535354,1.360000133332e7,2.188295735900644e6,318551.77678157185,4.687338262014654e6
response,channel_3,7.418182545447272e6,0.5454545454545454,1.360000133332e7,2.225511773065598e6,323363.0175883388,4.763537687849124e6
response,channel_3,7.555556296288889e6,0.5555555555555556,1.360000133332e7,2.2625640005993615e6,328127.88059856783,4.840204645979517e6
response,channel_3,7.692930047130505e6,0.5656565656565656,1.360000133332e7,2.299452921683841e6,332846.74311571725,4.903446053681341e6
response,channel_3,7.83030379797212e6,0.5757575757575757,1.360000133332e7,2.33617907388234e6,337519.9958725641,4.969110065046995e6
response,channel_3,7.967677548813737e6,0.5858585858585859,1.360000133332e7,2.372743026637693e6,342780.8504133546,5.04132753082685e6
response,channel_3,8.105051299655353e6,0.5959595959595959,1.360000133332e7,2.4091453789213556e6,348084.75073617586,5.124032027790791e6
response,channel_3,8.242425050496969e6,0.6060606060606061,1.360000133332e7,2.4453867570247813e6,353362.4455567887,5.206538885741749e6
response,channel_3,8.379798801338585e6,0.6161616161616161,1.360000133332e7,2.481467812484811e6,358613.8158080289,5.288846147308558e6
response,channel_3,8.5171725521802e6,0.6262626262626262,1.360000133332e7,2.5173892201352376e6,363838.7514019467,5.3706112566821845e6
response,channel_3,8.654546303021818e6,0.6363636363636365,1.360000133332e7,2.5531516762770656e6,369037.151045897,5.451840489414321e6
response,channel_3,8.791920053863434e6,0.6464646464646465,1.360000133332e7,2.588755896960416e6,374208.9220579777,5.503231219082094e6
response,channel_3,8.92929380470505e6,0.6565656565656566,1.360000133332e7,2.6242026163713974e6,379353.9801820298,5.550062259285354e6
response,channel_3,9.066667555546666e6,0.6666666666666666,1.360000133332e7,2.659492585317617e6,384472.2494023931,5.62578079630971e6
response,channel_3,9.204041306388283e6,0.6767676767676768,1.360000133332e7,2.6946265698063825e6,389563.66175861406,5.6938056362668425e6
response,channel_3,9.341415057229899e6,0.6868686868686869,1.360000133332e7,2.7296053497099895e6,394628.15716028097,5.751644321042997e6
response,channel_3,9.478788808071515e6,0.696969696969697,1.360000133332e7,2.7644297175127873e6,399665.68320216425,5.819714246352475e6
response,channel_3,9.61616255891313e6,0.7070707070707071,1.360000133332e7,2.7991004771350683e6,404676.194979826,5.889959529378728e6
response,channel_3,9.753536309754746e6,0.7171717171717171,1.360000133332e7,2.833618442829088e6,409659.6549058551,5.950501606663001e6
response,channel_3,9.890910060596364e6,0.7272727272727273,1.360000133332e7,2.867984438142828e6,414616.0325268821,6.008876847433631e6
response,channel_3,1.002828381143798e7,0.7373737373737373,1.360000133332e7,2.9021992949473727e6,419545.3043415136,6.066602674803894e6
response,channel_3,1.0165657562279595e7,0.7474747474747474,1.360000133332e7,2.936263852524017e6,424447.4536193289,6.123718354486936e6
response,channel_3,1.030303131312121e7,0.7575757575757576,1.360000133332e7,2.9701789567074724e6,429322.4702210649,6.17923492303972e6
response,channel_3,1.0440405063962828e7,0.7676767676767677,1.360000133332e7,3.0039454590817676e6,434180.39334895066,6.2267225164712155e6
response,channel_3,1.0577778814804444e7,0.7777777777777778,1.360000133332e7,3.037564216225621e6,439076.0731454112,6.273537236412695e6
response,channel_3,1.071515256564606e7,0.7878787878787878,1.360000133332e7,3.07103608900431e6,443946.0969676478,6.334638458148955e6
response,channel_3,1.0852526316487676e7,0.7979797979797979,1.360000133332e7,3.104361941905203e6,448790.4519414815,6.398226583266166e6
response,channel_3,1.0989900067329293e7,0.8080808080808082,1.360000133332e7,3.137542642414333e6,453609.13113413216,6.456698783081315e6
response,channel_3,1.1127273818170909e7,0.8181818181818182,1.360000133332e7,3.170579060431525e6,458402.13339614845,6.51071150026213e6
response,channel_3,1.1264647569012525e7,0.8282828282828283,1.360000133332e7,3.2034720677217827e6,463169.463204017,6.564178272576386e6
response,channel_3,1.140202131985414e7,0.8383838383838383,1.360000133332e7,3.2362225374007314e6,467911.1305036122,6.617105499788552e6
response,channel_3,1.1539395070695758e7,0.8484848484848485,1.360000133332e7,3.268831343452119e6,472627.1505546528,6.66949953639249e6
response,channel_3,1.1676768821537374e7,0.8585858585858587,1.360000133332e7,3.301299360275431e6,477317.5437763061,6.721366689509284e6
response,channel_3,1.181414257237899e7,0.8686868686868687,1.360000133332e7,3.333627462261862e6,481982.33559408697,6.788093553065684e6
response,channel_3,1.1951516323220605e7,0.8787878787878788,1.360000133332e7,3.3658165233969446e6,486621.5562881774,6.860822052189682e6
response,channel_3,1.208889007406222e7,0.8888888888888888,1.360000133332e7,3.3978674168882747e6,491235.24084329256,6.933367382030567e6
response,channel_3,1.2226263824903838e7,0.898989898989899,1.360000133332e7,3.429781014816864e6,495823.4288002035,7.005728883612136e6
response,channel_3,1.2363637575745454e7,0.9090909090909091,1.360000133332e7,3.461558187810712e6,500386.16410902445,7.072474727525489e6
response,channel_3,1.250101132658707e7,0.9191919191919192,1.360000133332e7,3.493199804739337e6,504923.4949843616,7.1317603563569635e6
response,channel_3,1.2638385077428686e7,0.9292929292929293,1.360000133332e7,3.524706732428012e6,509270.001754555,7.19061943512968e6
response,channel_3,1.2775758828270303e7,0.9393939393939394,1.360000133332e7,3.556079835390595e6,513557.44199287967,7.2490545817270735e6
response,channel_3,1.2913132579111919e7,0.9494949494949495,1.360000133332e7,3.5873199755798527e6,517817.74187223386,7.307068451582275e6
response,channel_3,1.3050506329953535e7,0.9595959595959596,1.360000133332e7,3.618428012154296e6,522051.0586676911,7.364663734812528e6
response,channel_3,1.318788008079515e7,0.9696969696969696,1.360000133332e7,3.6494048012605538e6,526257.5519913174,7.427828185564837e6
response,channel_3,1.3325253831636768e7,0.9797979797979799,1.360000133332e7,3.6802511958304285e6,530437.3836228583,7.503091432444789e6
response,channel_3,1.3462627582478384e7,0.98989898989899,1.360000133332e7,3.7109680453917636e6,534590.7173463084,7.578292511141442e6
response,channel_3,1.360000133332e7,1.0,1.360000133332e7,3.7415561958923703e6,538717.718792259,7.653430940811481e6
response,channel_4,0.0,0.0,2.7040068456499998e7,0.0,0.0,0.0
response,channel_4,273132.0046111111,0.0101010101010101,2.7040068456499998e7,103397.74737799563,30511.832600932477,187815.44119881614
response,channel_4,546264.0092222221,0.0202020202020202,2.7040068456499998e7,206784.06286984772,61021.05632434643,375625.72631875507
response,channel_4,819396.0138333333,0.030303030303030304,2.7040068456499998e7,310147.5351128067,91525.06396124238,563425.7031273477
response,channel_4,1.0925280184444443e6,0.0404040404040404,2.7040068456499998e7,413476.79362677847,122021.25163615754,751210.2270661169
response,channel_4,1.3656600230555555e6,0.05050505050505051,2.7040068456499998e7,516760.52884874435,152507.02046519707,938974.1650407242
response,channel_4,1.6387920276666665e6,0.06060606060606061,2.7040068456499998e7,619987.5116883356,182979.77820362613,1.1267123991555148e6
response,channel_4,1.9119240322777776e6,0.0707070707070707,2.7040068456499998e7,723146.6124602972,213436.94087961808,1.3144198303749305e6
response,channel_4,2.1850560368888886e6,0.0808080808080808,2.7040068456499998e7,826226.8190619514,243875.93441081728,1.502091382095086e6
response,channel_4,2.4581880415e6,0.09090909090909091,2.7040068456499998e7,929217.2542783425,274294.19620045397,1.6897220036098417e6
response,channel_4,2.731320046111111e6,0.10101010101010102,2.7040068456499998e7,1.032107192113983e6,304700.74624207686,1.8773066734568556e6
response,channel_4,3.004452050722222e6,0.1111111111111111,2.7040068456499998e7,1.1348860730674558e6,335124.1152933305,2.0645362099628334e6
response,channel_4,3.277584055333333e6,0.12121212121212122,2.7040068456499998e7,1.2375435182830333e6,365534.1799613145,2.250395025221915e6
response,channel_4,3.5507160599444443e6,0.13131313131313133,2.7040068456499998e7,1.3400693425313705e6,395929.7488656043,2.4357856365439645e6
response,channel_4,3.823848064555555e6,0.1414141414141414,2.7040068456499998e7,1.4424535659887928e6,426309.6352877745,2.620672357738183e6
response,channel_4,4.0969800691666664e6,0.15151515151515152,2.7040068456499998e7,1.544686424801236e6,456672.65753445454,2.8050202511203364e6
response,channel_4,4.370112073777777e6,0.1616161616161616,2.7040068456499998e7,1.646758380434203e6,487017.6392945072,2.9886837610559254e6
response,channel_4,4.643244078388888e6,0.1717171717171717,2.7040068456499998e7,1.7486601278239419e6,517343.40998996736,3.1715855459726006e6
response,channel_4,4.916376083e6,0.18181818181818182,2.7040068456499998e7,1.8503826023571535e6,547648.8051203882,3.3538034890505504e6
response,channel_4,5.189508087611111e6,0.19191919191919193,2.7040068456499998e7,1.951916985716909e6,577932.6666002666,3.5375460306680435e6
response,channel_4,5.462640092222222e6,0.20202020202020204,2.7040068456499998e7,2.0532547106410037e6,608193.8430892351,3.7216784276601085e6
response,channel_4,5.735772096833332e6,0.2121212121212121,2.7040068456499998e7,2.1543874646457587e6,638431.1903147268,3.900397248974041e6
response,channel_4,6.008904101444444e6,0.2222222222222222,2.7040068456499998e7,2.2553071927733757e6,668643.5713868417,4.0775588362203985e6
response,channel_4,6.282036106055555e6,0.23232323232323232,2.7040068456499998e7,2.3560060994245005e6,698829.8571051598,4.254445447276898e6
response,channel_4,6.555168110666666e6,0.24242424242424243,2.7040068456499998e7,2.456476649339787e6,728988.9262572699,4.4319429984627925e6
response,channel_4,6.828300115277777e6,0.25252525252525254,2.7040068456499998e7,2.5567115677951626e6,759119.6659087994,4.608544636724208e6
response,channel_4,7.101432119888889e6,0.26262626262626265,2.7040068456499998e7,2.656703840075352e6,789220.971684757,4.7842241731916545e6
response,channel_4,7.374564124499999e6,0.2727272727272727,2.7040068456499998e7,2.7564467102891644e6,819291.748042013,4.9589565058369795e6
response,channel_4,7.64769612911111e6,0.2828282828282828,2.7040068456499998e7,2.85593367958832e6,849330.9085327677,5.13271761910849e6
response,channel_4,7.9208281337222215e6,0.29292929292929293,2.7040068456499998e7,2.955158503849267e6,879337.3760588777,5.305484580899577e6
response,channel_4,8.193960138333333e6,0.30303030303030304,2.7040068456499998e7,3.054115190874728e6,909310.083116928,5.4743986690974515e6
response,channel_4,8.467092142944444e6,0.31313131313131315,2.7040068456499998e7,3.1527979971686667e6,939252.9460023138,5.648386473988122e6
response,channel_4,8.740224147555554e6,0.3232323232323232,2.7040068456499998e7,3.2512014243352055e6,969195.6038171864,5.818870239675531e6
response,channel_4,9.013356152166666e6,0.33333333333333337,2.7040068456499998e7,3.3493202151486566e6,999105.0416671792,5.994977652013118e6
response,channel_4,9.286488156777777e6,0.3434343434343434,2.7040068456499998e7,3.447149349338542e6,1.0289803226335552e6,6.172655255577919e6
response,channel_4,9.559620161388887e6,0.3535353535353535,2.7040068456499998e7,3.544684039130214e6,1.058820518481458e6,6.349987920504304e6
response,channel_4,9.832752166e6,0.36363636363636365,2.7040068456499998e7,3.6419197245783936e6,1.0886247098303197e6,6.526967211692296e6
response,channel_4,1.010588417061111e7,0.3737373737373737,2.7040068456499998e7,3.7388520687279473e6,1.1183919863173298e6,6.702911285716017e6
response,channel_4,1.0379016175222222e7,0.38383838383838387,2.7040068456499998e7,3.835476952633233e6,1.1481214467539252e6,6.8782371383817885e6
response,channel_4,1.0652148179833332e7,0.3939393939393939,2.7040068456499998e7,3.931790470264539e6,1.1778121992752827e6,7.050924126304684e6
response,channel_4,1.0925280184444444e7,0.4040404040404041,2.7040068456499998e7,4.0277889233275787e6,1.207463361482815e6,7.212103349428424e6
response,channel_4,1.1198412189055555e7,0.41414141414141414,2.7040068456499998e7,4.1234688160194666e6,1.23707406057966e6,7.37201442186241e6
response,channel_4,1.1471544193666665e7,0.4242424242424242,2.7040068456499998e7,4.218826849742426e6,1.2666434334991842e6,7.530648354060472e6
response,channel_4,1.1744676198277777e7,0.43434343434343436,2.7040068456499998e7,4.313859917794272e6,1.2961706270265172e6,7.687997160405757e6
response,channel_4,1.2017808202888887e7,0.4444444444444444,2.7040068456499998e7,4.408565100052825e6,1.3256547979131497e6,7.844053831144012e6
response,channel_4,1.22909402075e7,0.4545454545454546,2.7040068456499998e7,4.502939657669598e6,1.3550951129846391e6,7.998812303757662e6
response,channel_4,1.256407221211111e7,0.46464646464646464,2.7040068456499998e7,4.59698102778644e6,1.3844907492414592e6,8.1522674339031e6
response,channel_4,1.283720421672222e7,0.4747474747474747,2.7040068456499998e7,4.690686818287321e6,1.4138408939530733e6,8.306375080608737e6
response,channel_4,1.3110336221333332e7,0.48484848484848486,2.7040068456499998e7,4.784054802596085e6,1.4434901568435663e6,8.481171961440707e6
response,channel_4,1.3383468225944443e7,0.4949494949494949,2.7040068456499998e7,4.877082914529632e6,1.4734331042607224e6,8.65585672401394e6
response,channel_4,1.3656600230555555e7,0.5050505050505051,2.7040068456499998e7,4.969769243214999e6,1.503368163780081e6,8.830427894036103e6
response,channel_4,1.3929732235166665e7,0.5151515151515151,2.7040068456499998e7,5.062112028077593e6,1.5332951878167558e6,9.004884029620841e6
response,channel_4,1.4202864239777777e7,0.5252525252525253,2.7040068456499998e7,5.154109653906965e6,1.5632140294978984e6,9.179223720640162e6
response,channel_4,1.4475996244388888e7,0.5353535353535354,2.7040068456499998e7,5.245760646005601e6,1.5931245426683899e6,9.353401275905361e6
response,channel_4,1.4749128248999998e7,0.5454545454545454,2.7040068456499998e7,5.337063665425457e6,1.623026581896199e6,9.516215169059739e6
response,channel_4,1.502226025361111e7,0.5555555555555556,2.7040068456499998e7,5.42801750429612e6,1.6529200024774007e6,9.652726194410587e6
response,channel_4,1.529539225822222e7,0.5656565656565656,2.7040068456499998e7,5.518621081248001e6,1.6828046604408734e6,9.787405258531468e6
response,channel_4,1.5568524262833333e7,0.5757575757575758,2.7040068456499998e7,5.6088734369331775e6,1.7126804125526703e6,9.920505690799639e6
response,channel_4,1.5841656267444443e7,0.5858585858585859,2.7040068456499998e7,5.698773729646099e6,1.7425471163200783e6,1.006840251771121e7
response,channel_4,1.6114788272055553e7,0.5959595959595959,2.7040068456499998e7,5.7883212310458e6,1.7724046299953666e6,1.022801546921992e7
response,channel_4,1.6387920276666665e7,0.6060606060606061,2.7040068456499998e7,5.877515321980868e6,1.8022528125792362e6,1.03869950939726e7
response,channel_4,1.6661052281277776e7,0.6161616161616161,2.7040068456499998e7,5.966355488417938e6,1.8320915238239723e6,1.0545336585581088e7
response,channel_4,1.6934184285888888e7,0.6262626262626263,2.7040068456499998e7,6.054841317474237e6,1.8619206242363115e6,1.0703035329082485e7
response,channel_4,1.72073162905e7,0.6363636363636365,2.7040068456499998e7,6.142972493554236e6,1.8917399750800221e6,1.085673707231139e7
response,channel_4,1.748044829511111e7,0.6464646464646464,2.7040068456499998e7,6.230748794590296e6,1.9215494383782237e6,1.098806446134125e7
response,channel_4,1.775358029972222e7,0.6565656565656566,2.7040068456499998e7,6.318170088386853e6,1.9513488769154302e6,1.1117860536901334e7
response,channel_4,1.8026712304333333e7,0.6666666666666667,2.7040068456499998e7,6.405236329067463e6,1.9811381542393356e6,1.1246295603161434e7
response,channel_4,1.829984430894444e7,0.6767676767676767,2.7040068456499998e7,6.491947553623861e6,2.0109171346623548e6,1.1373378446312182e7
response,channel_4,1.8572976313555554e7,0.6868686868686869,2.7040068456499998e7,6.5783038785659475e6,2.0406856832629205e6,1.1499118198078757e7
response,channel_4,1.8846108318166666e7,0.696969696969697,2.7040068456499998e7,6.664305496671478e6,2.0704436658865337e6,1.1623524313645234e7
response,channel_4,1.9119240322777774e7,0.707070707070707,2.7040068456499998e7,6.749952673834078e6,2.1001909491466032e6,1.1748544147124026e7
response,channel_4,1.9392372327388886e7,0.7171717171717171,2.7040068456499998e7,6.8352457460081065e6,2.1299274004250513e6,1.1872603354038902e7
response,channel_4,1.9665504332e7,0.7272727272727273,2.7040068456499998e7,6.920185116248714e6,2.1596528878727136e6,1.2011453071633264e7
response,channel_4,1.993863633661111e7,0.7373737373737375,2.7040068456499998e7,7.004771251845451e6,2.1893672804095307e6,1.2157884941461865e7
response,channel_4,2.021176834122222e7,0.7474747474747474,2.7040068456499998e7,7.089004681547592e6,2.2190704477245393e6,1.2303611734391147e7
response,channel_4,2.048490034583333e7,0.7575757575757576,2.7040068456499998e7,7.172885992879357e6,2.2487622602756843e6,1.2448631340134768e7
response,channel_4,2.0758032350444444e7,0.7676767676767677,2.7040068456499998e7,7.256415829543115e6,2.278442589289429e6,1.2592941817101555e7
response,channel_4,2.1031164355055552e7,0.7777777777777777,2.7040068456499998e7,7.339594888908616e6,2.3081113067602096e6,1.2736541389278255e7
response,channel_4,2.1304296359666664e7,0.7878787878787878,2.7040068456499998e7,7.422423919586312e6,2.3377682854497074e6,1.28639235207126e7
response,channel_4,2.1577428364277776e7,0.797979797979798,2.7040068456499998e7,7.50490371908267e6,2.365903807207929e6,1.298981492592926e7
response,channel_4,2.185056036888889e7,0.8080808080808082,2.7040068456499998e7,7.587035131535557e6,2.3914676807415746e6,1.3127035524217986e7
response,channel_4,2.2123692373499997e7,0.8181818181818181,2.7040068456499998e7,7.668819045527598e6,2.4122865104360096e6,1.3287721211221218e7
response,channel_4,2.239682437811111e7,0.8282828282828283,2.7040068456499998e7,7.750256391975486e6,2.432891384962981e6,1.3424069034847206e7
response,channel_4,2.266995638272222e7,0.8383838383838385,2.7040068456499998e7,7.83134814209322e6,2.453284170445716e6,1.3528611557836926e7
response,channel_4,2.294308838733333e7,0.8484848484848484,2.7040068456499998e7,7.912095305427224e6,2.4734667525833156e6,1.3651299548557224e7
response,channel_4,2.3216220391944442e7,0.8585858585858586,2.7040068456499998e7,7.992498927961379e6,2.493441034685953e6,1.378824978520055e7
response,channel_4,2.3489352396555554e7,0.8686868686868687,2.7040068456499998e7,8.0725600902899075e6,2.513208935784527e6,1.3923718035350576e7
response,channel_4,2.3762484401166666e7,0.8787878787878789,2.7040068456499998e7,8.152279905856206e6,2.538776932955602e6,1.4035439181256618e7
response,channel_4,2.4035616405777775e7,0.8888888888888888,2.7040068456499998e7,8.231659519255617e6,2.5651589350716923e6,1.4179056824970938e7
response,channel_4,2.4308748410388887e7,0.898989898989899,2.7040068456499998e7,8.310700104600284e6,2.5914610933709703e6,1.4322155116849031e7
response,channel_4,2.4581880415e7,0.9090909090909092,2.7040068456499998e7,8.389402863944115e6,2.6176831566530243e6,1.446473228266168e7
response,channel_4,2.4855012419611108e7,0.9191919191919191,2.7040068456499998e7,8.467769025766077e6,2.64382488349039e6,1.4600399281947546e7
response,channel_4,2.512814442422222e7,0.9292929292929293,2.7040068456499998e7,8.545799843509948e6,2.669886042064722e6,1.4734153990579743e7
response,channel_4,2.5401276428833332e7,0.9393939393939394,2.7040068456499998e7,8.623496594178759e6,2.6958664100051853e6,1.4867219425112322e7
response,channel_4,2.567440843344444e7,0.9494949494949494,2.7040068456499998e7,8.700860576982139e6,2.721765774229099e6,1.4999595592816154e7
response,channel_4,2.5947540438055553e7,0.9595959595959596,2.7040068456499998e7,8.77789311203492e6,2.747583930784841e6,1.5131282607957317e7
response,channel_4,2.6220672442666665e7,0.9696969696969697,2.7040068456499998e7,8.85459553910523e6,2.773320684696982e6,1.5262280689415468e7
response,channel_4,2.6493804447277777e7,0.9797979797979799,2.7040068456499998e7,8.930969216410533e6,2.798975849813694e6,1.5392590158323796e7
response,channel_4,2.6766936451888885e7,0.9898989898989898,2.7040068456499998e7,9.007015519459946e6,2.823801243912374e6,1.5522211435731404e7
response,channel_4,2.7040068456499998e7,1.0,2.7040068456499998e7,9.082735839941336e6,2.8463690247480003e6,1.5651145040288802e7
response,channel_5,0.0,0.0,1.5547365717045004e7,0.0,0.0,0.0
response,channel_5,157044.09815196972,0.0101010101010101,1.5547365717045004e7,77653.04862616964,4186.387702001502,192393.0998758569
response,channel_5,314088.19630393945,0.0202020202020202,1.5547365717045004e7,155215.81007361275,8371.89541815333,384482.5776422625
response,channel_5,471132.29445590917,0.0303030303030303,1.5547365717045004e7,232600.20583719754,12555.644378617875,575968.0688882344
response,channel_5,628176.3926078789,0.0404040404040404,1.5547365717045004e7,309722.3878421656,16736.758241294836,766555.6348407203
response,channel_5,785220.4907598486,0.050505050505050504,1.5547365717045004e7,386504.41843802825,20914.364295000974,955960.7553587458
response,channel_5,942264.5889118183,0.0606060606060606,1.5547365717045004e7,462875.5090036088,25087.5946499017,1.1439110705723907e6
response,channel_5,1.099308687063788e6,0.0707070707070707,1.5547365717045004e7,538772.781641597,29255.58741107507,1.3301488070421438e6
response,channel_5,1.2563527852157578e6,0.0808080808080808,1.5547365717045004e7,614141.57705446,33417.48783119846,1.5144328391672573e6
response,channel_5,1.4133968833677275e6,0.0909090909090909,1.5547365717045004e7,688935.3746900324,37572.44943848285,1.696540352908047e6
response,channel_5,1.5704409815196972e6,0.10101010101010101,1.5547365717045004e7,763115.4146211605,41719.63513613906,1.8762680955908543e6
response,channel_5,1.727485079671667e6,0.1111111111111111,1.5547365717045004e7,836650.115833862,45858.21826984019,2.0534332115939723e6
response,channel_5,1.8845291778236367e6,0.1212121212121212,1.5547365717045004e7,909514.3774143098,49987.38365984723,2.227873678186245e6
response,channel_5,2.0415732759756066e6,0.13131313131313133,1.5547365717045004e7,981688.8332987296,54106.32859468369,2.399448368043555e6
response,channel_5,2.198617374127576e6,0.1414141414141414,1.5547365717045004e7,1.0531591128249008e6,58214.263783481416,2.5680367745834845e6
response,channel_5,2.355661472279546e6,0.15151515151515152,1.5547365717045004e7,1.1239151418329044e6,62310.414264370265,2.7335384430603874e6
response,channel_5,2.5127055704315156e6,0.1616161616161616,1.5547365717045004e7,1.1939505044504998e6,66394.02026654515,2.9017855544257364e6
response,channel_5,2.6697496685834853e6,0.1717171717171717,1.5547365717045004e7,1.2632618746431263e6,70464.33802391586,3.0817449210285023e6
response,channel_5,2.826793766735455e6,0.1818181818181818,1.5547365717045004e7,1.3318485189683756e6,74521.48246691405,3.2614539721339406e6
response,channel_5,2.9838378648874247e6,0.1919191919191919,1.5547365717045004e7,1.3997118671895403e6,78564.51060869634,3.440899291340598e6
response,channel_5,3.1408819630393945e6,0.20202020202020202,1.5547365717045004e7,1.4668551447796186e6,82592.3479481328,3.620067665703315e6
response,channel_5,3.297926061191364e6,0.2121212121212121,1.5547365717045004e7,1.5332830602302616e6,86604.33311683907,3.7989460918942653e6
response,channel_5,3.454970159343334e6,0.2222222222222222,1.5547365717045004e7,1.59900153992921e6,90599.82395090739,3.9775217817412573e6
response,channel_5,3.6120142574953036e6,0.23232323232323232,1.5547365717045004e7,1.664017503779875e6,94578.19798195043,4.155782167154736e6
response,channel_5,3.7690583556472734e6,0.2424242424242424,1.5547365717045004e7,1.7283386754271898e6,98538.85287299391,4.333714904458338e6
response,channel_5,3.9261024537992436e6,0.25252525252525254,1.5547365717045004e7,1.791973421743605e6,102481.20679933656,4.511307878140977e6
response,channel_5,4.0831465519512133e6,0.26262626262626265,1.5547365717045004e7,1.8549306170109664e6,106404.69877474684,4.688549204051098e6
response,channel_5,4.2401906501031825e6,0.2727272727272727,1.5547365717045004e7,1.9172195279510098e6,110308.78892360245,4.86542723205607e6
response,channel_5,4.397234748255152e6,0.2828282828282828,1.5547365717045004e7,1.978849716385068e6,114192.95869980383,5.04193054819153e6
