curve_family,channel,spend,spend_share,observed_total_spend,mean,lower,upper
saturation,channel_3,1.3737375084161616e6,0.10101010101010102,1.360000133332e7,362034.4740098262,54407.96119769956,801725.9181569979
saturation,channel_3,1.5111112592577776e6,0.1111111111111111,1.360000133332e7,397973.04899259756,59771.63145297097,881064.2731307556
saturation,channel_3,1.6484850100993938e6,0.1212121212121212,1.360000133332e7,433838.3392558333,65113.78557604615,960168.2625142721
saturation,channel_3,1.78585876094101e6,0.1313131313131313,1.360000133332e7,469624.70540132414,70432.69648470078,1.0390183526304163e6
saturation,channel_3,1.9232325117826262e6,0.1414141414141414,1.360000133332e7,505326.7387284987,75726.69251053921,1.1173260028552013e6
saturation,channel_3,2.0606062626242423e6,0.15151515151515152,1.360000133332e7,540939.267665331,80994.16034445673,1.1950804704640275e6
saturation,channel_3,2.1979800134658585e6,0.16161616161616163,1.360000133332e7,576457.3621808978,86233.547644357,1.272426496537518e6
saturation,channel_3,2.3353537643074747e6,0.1717171717171717,1.360000133332e7,611876.3363088381,91443.36530052623,1.349342121780556e6
saturation,channel_3,2.472727515149091e6,0.18181818181818182,1.360000133332e7,647191.7489299517,96622.1893574044,1.425806290179362e6
saturation,channel_3,2.610101265990707e6,0.19191919191919193,1.360000133332e7,682399.4029749007,101768.66259367192,1.501765020698153e6
saturation,channel_3,2.7474750168323233e6,0.20202020202020204,1.360000133332e7,717495.3432149991,106812.3514094448,1.5758228215661442e6
saturation,channel_3,2.8848487676739395e6,0.21212121212121213,1.360000133332e7,752475.8528111267,111738.2405674774,1.6513846747561435e6
saturation,channel_3,3.022222518515555e6,0.2222222222222222,1.360000133332e7,787337.4487886381,116610.48928808546,1.7264634666629056e6
saturation,channel_3,3.1595962693571714e6,0.23232323232323232,1.360000133332e7,822076.8766005553,121427.98623029217,1.800477137191009e6
saturation,channel_3,3.2969700201987876e6,0.2424242424242424,1.360000133332e7,856691.1039331381,126189.75680944568,1.8739455509429413e6
saturation,channel_3,3.4343437710404037e6,0.25252525252525254,1.360000133332e7,891177.3138977857,130894.9588593125,1.947586351590787e6
saturation,channel_3,3.57171752188202e6,0.2626262626262626,1.360000133332e7,925532.8977418039,135542.87782192236,2.023347206186562e6
saturation,channel_3,3.709091272723636e6,0.2727272727272727,1.360000133332e7,959755.447198438,140132.92154870264,2.0909876755536983e6
saturation,channel_3,3.8464650235652523e6,0.2828282828282828,1.360000133332e7,993842.7465841272,144664.6147927295,2.161393380612945e6
saturation,channel_3,3.9838387744068685e6,0.29292929292929293,1.360000133332e7,1.027792764738609e6,149422.19530673558,2.2319205986001026e6
saturation,channel_3,4.1212125252484847e6,0.30303030303030304,1.360000133332e7,1.06160364689154e6,154506.9875240689,2.301800465530814e6
saturation,channel_3,4.2585862760901e6,0.3131313131313131,1.360000133332e7,1.0952737065279211e6,159585.7088360397,2.370915223138528e6
saturation,channel_3,4.395960026931717e6,0.32323232323232326,1.360000133332e7,1.1288014173139844e6,164658.26136966073,2.4388705083318576e6
saturation,channel_3,4.533333777773333e6,0.3333333333333333,1.360000133332e7,1.1621854051353629e6,169683.0489059957,2.506134562172638e6
saturation,channel_3,4.670707528614949e6,0.3434343434343434,1.360000133332e7,1.1954244402904636e6,174225.45812398006,2.5727103853934277e6
saturation,channel_3,4.808081279456565e6,0.35353535353535354,1.360000133332e7,1.2285174298738644e6,178723.16135365053,2.633644992357132e6
saturation,channel_3,4.945455030298182e6,0.36363636363636365,1.360000133332e7,1.2614634103774314e6,183175.90643593235,2.7019023313360577e6
saturation,channel_3,5.0828287811397975e6,0.3737373737373737,1.360000133332e7,1.2942615405304865e6,187583.4925200353,2.76958004230711e6
saturation,channel_3,5.220202531981414e6,0.38383838383838387,1.360000133332e7,1.3269110943948447e6,192310.98666428885,2.8341038532688883e6
saturation,channel_3,5.35757628282303e6,0.3939393939393939,1.360000133332e7,1.3594114547257386e6,197328.32094653288,2.897956614605277e6
saturation,channel_3,5.494950033664647e6,0.4040404040404041,1.360000133332e7,1.3917621066055533e6,202342.88583426652,2.9611366294104145e6
saturation,channel_3,5.632323784506262e6,0.41414141414141414,1.360000133332e7,1.423962631353791e6,207354.6708280825,3.023642826100709e6
saturation,channel_3,5.769697535347879e6,0.42424242424242425,1.360000133332e7,1.4560127007137644e6,212363.66755263563,3.085474728634912e6
saturation,channel_3,5.907071286189495e6,0.43434343434343436,1.360000133332e7,1.4879120713140834e6,217369.869641347,3.1465507178298016e6
saturation,channel_3,6.04444503703111e6,0.4444444444444444,1.360000133332e7,1.519660579400992e6,222373.2726226205,3.2067055562297693e6
saturation,channel_3,6.181818787872727e6,0.45454545454545453,1.360000133332e7,1.5512581358360206e6,227373.87380798318,3.266174104452735e6
saturation,channel_3,6.319192538714343e6,0.46464646464646464,1.360000133332e7,1.5827047213521204e6,231644.12994018005,3.32495830890437e6
saturation,channel_3,6.456566289555959e6,0.47474747474747475,1.360000133332e7,1.6140003820604726e6,235320.32097257342,3.394523549961439e6
saturation,channel_3,6.593940040397575e6,0.4848484848484848,1.360000133332e7,1.645145225199429e6,238939.120758782,3.46499235154777e6
saturation,channel_3,6.731313791239192e6,0.494949494949495,1.360000133332e7,1.6761394151165013e6,242536.41552485613,3.5231993552650996e6
saturation,channel_3,6.8686875420808075e6,0.5050505050505051,1.360000133332e7,1.7069831694739722e6,246087.562013063,3.57924876336718e6
saturation,channel_3,7.006061292922424e6,0.5151515151515151,1.360000133332e7,1.7376767556685125e6,249585.35689251887,3.6346240594058987e6
saturation,channel_3,7.14343504376404e6,0.5252525252525252,1.360000133332e7,1.768220487455102e6,253030.554666835,3.6933308100189706e6
saturation,channel_3,7.2808087946056565e6,0.5353535353535354,1.360000133332e7,1.7986147217655745e6,256423.9174177148,3.7549479095207253e6
saturation,channel_3,7.418182545447272e6,0.5454545454545454,1.360000133332e7,1.8288598557122445e6,260206.8697311071,3.8238532595670465e6
saturation,channel_3,7.555556296288889e6,0.5555555555555556,1.360000133332e7,1.8589563237672225e6,264738.645517933,3.890254729889294e6
saturation,channel_3,7.692930047130505e6,0.5656565656565656,1.360000133332e7,1.8889045951082653e6,269257.1329740811,3.959798224363374e6
saturation,channel_3,7.83030379797212e6,0.5757575757575757,1.360000133332e7,1.9187051711222962e6,273762.2384768218,4.0220592201468265e6
saturation,channel_3,7.967677548813737e6,0.5858585858585859,1.360000133332e7,1.9483585830579996e6,278253.87104700535,4.060390568006713e6
saturation,channel_3,8.105051299655353e6,0.5959595959595959,1.360000133332e7,1.9778653898192365e6,282764.13790031266,4.1041755831077797e6
saturation,channel_3,8.242425050496969e6,0.6060606060606061,1.360000133332e7,2.007226175891381e6,287306.4300611943,4.1602646653043777e6
saturation,channel_3,8.379798801338585e6,0.6161616161616161,1.360000133332e7,2.036441549392968e6,291837.00993591314,4.2158515430664215e6
saturation,channel_3,8.5171725521802e6,0.6262626262626262,1.360000133332e7,2.0655121402454681e6,296355.75173029734,4.271388897843556e6
saturation,channel_3,8.654546303021818e6,0.6363636363636365,1.360000133332e7,2.094438598454282e6,300862.5324262608,4.330979348483703e6
saturation,channel_3,8.791920053863434e6,0.6464646464646465,1.360000133332e7,2.123221592494437e6,305357.2317816429,4.387653581525761e6
saturation,channel_3,8.92929380470505e6,0.6565656565656566,1.360000133332e7,2.151861807794798e6,309839.7323286794,4.433459583829254e6
saturation,channel_3,9.066667555546666e6,0.6666666666666666,1.360000133332e7,2.180359945314922e6,314309.91937113233,4.471355822692365e6
saturation,channel_3,9.204041306388283e6,0.6767676767676768,1.360000133332e7,2.2087167202090058e6,318767.6809801084,4.512524195653238e6
saturation,channel_3,9.341415057229899e6,0.6868686868686869,1.360000133332e7,2.2369328605717197e6,323212.90798859514,4.573515106551751e6
saturation,channel_3,9.478788808071515e6,0.696969696969697,1.360000133332e7,2.265009106260964e6,327645.4939847452,4.639137997991541e6
saturation,channel_3,9.61616255891313e6,0.7070707070707071,1.360000133332e7,2.2929462077929094e6,332065.3353039397,4.697693875628377e6
saturation,channel_3,9.753536309754746e6,0.7171717171717171,1.360000133332e7,2.3207449253049404e6,336472.3310196614,4.749791992937959e6
saturation,channel_3,9.890910060596364e6,0.7272727272727273,1.360000133332e7,2.348406027582388e6,340866.3829332113,4.800833577051364e6
saturation,channel_3,1.002828381143798e7,0.7373737373737373,1.360000133332e7,2.3759302911451575e6,345247.39556229784,4.850517454477497e6
saturation,channel_3,1.0165657562279595e7,0.7474747474747474,1.360000133332e7,2.4033184993906324e6,349615.27612853487,4.896367404161877e6
saturation,channel_3,1.030303131312121e7,0.7575757575757576,1.360000133332e7,2.43057144178943e6,353969.9345438786,4.93165957616961e6
saturation,channel_3,1.0440405063962828e7,0.7676767676767677,1.360000133332e7,2.457689913130786e6,358311.28339603794,4.9663914727531485e6
saturation,channel_3,1.0577778814804444e7,0.7777777777777778,1.360000133332e7,2.4846747128145704e6,362639.2379328911,5.000573686121912e6
saturation,channel_3,1.071515256564606e7,0.7878787878787878,1.360000133332e7,2.511526644187108e6,366953.7160459426,5.045734721145711e6
saturation,channel_3,1.0852526316487676e7,0.7979797979797979,1.360000133332e7,2.5382465139181297e6,371254.6382528537,5.105897608637515e6
saturation,channel_3,1.0989900067329293e7,0.8080808080808082,1.360000133332e7,2.5648351314164083e6,375541.9276790792,5.165910221752412e6
saturation,channel_3,1.1127273818170909e7,0.8181818181818182,1.360000133332e7,2.591293308281696e6,379815.5100386455,5.2257717505072905e6
saturation,channel_3,1.1264647569012525e7,0.8282828282828283,1.360000133332e7,2.617621857790831e6,384075.31361410406,5.283395712751604e6
saturation,channel_3,1.140202131985414e7,0.8383838383838383,1.360000133332e7,2.6438215944159147e6,388321.2692356906,5.330045433328718e6
saturation,channel_3,1.1539395070695758e7,0.8484848484848485,1.360000133332e7,2.6698933333726753e6,392553.310259727,5.3760758949148115e6
saturation,channel_3,1.1676768821537374e7,0.8585858585858587,1.360000133332e7,2.6958378901971937e6,396771.3725462969,5.421024502941564e6
saturation,channel_3,1.181414257237899e7,0.8686868686868687,1.360000133332e7,2.7216560803493047e6,400975.3944362282,5.465548506218564e6
saturation,channel_3,1.1951516323220605e7,0.8787878787878788,1.360000133332e7,2.747348718841106e6,405165.3167274165,5.516658756879503e6
saturation,channel_3,1.208889007406222e7,0.8888888888888888,1.360000133332e7,2.7729166198890684e6,409341.08265051985,5.569827460394235e6
saturation,channel_3,1.2226263824903838e7,0.898989898989899,1.360000133332e7,2.7983605965883657e6,413502.63784405857,5.611650232777761e6
saturation,channel_3,1.2363637575745454e7,0.9090909090909091,1.360000133332e7,2.8236814606081136e6,417649.9303289511,5.653060566488837e6
saturation,channel_3,1.250101132658707e7,0.9191919191919192,1.360000133332e7,2.8488800219063004e6,421782.9104825173,5.694062990139052e6
saturation,channel_3,1.2638385077428686e7,0.9292929292929293,1.360000133332e7,2.873957088463242e6,425901.5310119805,5.7346620126685025e6
saturation,channel_3,1.2775758828270303e7,0.9393939393939394,1.360000133332e7,2.898913466032506e6,430005.74692749843,5.774862121063796e6
saturation,channel_3,1.2913132579111919e7,0.9494949494949495,1.360000133332e7,2.923749957908262e6,434095.5155147536,5.814667778246024e6
saturation,channel_3,1.3050506329953535e7,0.9595959595959596,1.360000133332e7,2.948467364708141e6,438170.7963071321,5.8557096316653285e6
saturation,channel_3,1.318788008079515e7,0.9696969696969696,1.360000133332e7,2.9730664841706725e6,442231.55105752015,5.898275353879818e6
saturation,channel_3,1.3325253831636768e7,0.9797979797979799,1.360000133332e7,2.9975481109665018e6,446277.7437097479,5.953187837365982e6
saturation,channel_3,1.3462627582478384e7,0.98989898989899,1.360000133332e7,3.0219130365225594e6,450309.3403697067,6.007931794532632e6
saturation,channel_3,1.360000133332e7,1.0,1.360000133332e7,3.0461620488584703e6,454326.3092761687,6.062506805013977e6
saturation,channel_4,0.0,0.0,2.7040068456499998e7,0.0,0.0,0.0
saturation,channel_4,273132.0046111111,0.0101010101010101,2.7040068456499998e7,85828.46837459422,26093.464958018216,152764.89252818775
saturation,channel_4,546264.0092222221,0.0202020202020202,2.7040068456499998e7,171648.61475198664,52186.83740989443,305514.8743235062
saturation,channel_4,819396.0138333333,0.030303030303030304,2.7040068456499998e7,257452.1313793683,78280.02485206141,458235.0461400934
saturation,channel_4,1.0925280184444443e6,0.0404040404040404,2.7040068456499998e7,343230.73887327715,104372.93478610102,610910.5316755442
saturation,channel_4,1.3656600230555555e6,0.05050505050505051,2.7040068456499998e7,428976.2001082727,130465.4747213184,763526.4889664252
saturation,channel_4,1.6387920276666665e6,0.06060606060606061,2.7040068456499998e7,514680.3337575801,156557.5521773151,916068.1216928209
saturation,channel_4,1.9119240322777776e6,0.0707070707070707,2.7040068456499998e7,600335.027381334,182649.07468656133,1.0685206903624157e6
saturation,channel_4,2.1850560368888886e6,0.0808080808080808,2.7040068456499998e7,685932.2499674358,208739.94979696695,1.2208695233452802e6
saturation,channel_4,2.4581880415e6,0.09090909090909091,2.7040068456499998e7,771464.0638410706,234830.0850744511,1.3731000277314184e6
saturation,channel_4,2.731320046111111e6,0.10101010101010102,2.7040068456499998e7,856922.6358712057,260914.1889993027,1.52519769998409e6
saturation,channel_4,3.004452050722222e6,0.1111111111111111,2.7040068456499998e7,942300.2479154846,286929.6212642681,1.6771481363631017e6
saturation,channel_4,3.277584055333333e6,0.12121212121212122,2.7040068456499998e7,1.027589306458419e6,312923.4657986733,1.8289370430935256e6
saturation,channel_4,3.5507160599444443e6,0.13131313131313133,2.7040068456499998e7,1.11278235141123e6,338893.8153260543,1.9805502462566802e6
saturation,channel_4,3.823848064555555e6,0.1414141414141414,2.7040068456499998e7,1.197872064054757e6,364838.77665443835,2.131973701381759e6
saturation,channel_4,4.0969800691666664e6,0.15151515151515152,2.7040068456499998e7,1.2828512741191976e6,390756.47171709524,2.283193502718036e6
saturation,channel_4,4.370112073777777e6,0.1616161616161616,2.7040068456499998e7,1.3677129660057677e6,416645.03858320403,2.4341958921692935e6
saturation,channel_4,4.643244078388888e6,0.1717171717171717,2.7040068456499998e7,1.4524502841655586e6,442502.632436788,2.5849672678738516e6
saturation,channel_4,4.916376083e6,0.18181818181818182,2.7040068456499998e7,1.53705653765969e6,468327.42652240285,2.7354941924153576e6
saturation,channel_4,5.189508087611111e6,0.19191919191919193,2.7040068456499998e7,1.621525203932285e6,494117.6130562044,2.8857634006513553e6
saturation,channel_4,5.462640092222222e6,0.20202020202020204,2.7040068456499998e7,1.705849931833844e6,519871.4041011521,3.035761807148479e6
saturation,channel_4,5.735772096833332e6,0.2121212121212121,2.7040068456499998e7,1.7900245439372018e6,545587.0324052589,3.1854765132149803e6
saturation,channel_4,6.008904101444444e6,0.2222222222222222,2.7040068456499998e7,1.8740430381916224e6,571262.7522019267,3.334894813523176e6
saturation,channel_4,6.282036106055555e6,0.23232323232323232,2.7040068456499998e7,1.9578995889626846e6,596896.8399715642,3.4840042023161976e6
saturation,channel_4,6.555168110666666e6,0.24242424242424243,2.7040068456499998e7,2.0415885475066889e6,622572.5508894245,3.632792379195258e6
saturation,channel_4,6.828300115277777e6,0.25252525252525254,2.7040068456499998e7,2.125104441928413e6,648481.6783828926,3.7812472544853915e6
saturation,channel_4,7.101432119888889e6,0.26262626262626265,2.7040068456499998e7,2.208441976670369e6,674387.0280163363,3.92935695417931e6
saturation,channel_4,7.374564124499999e6,0.2727272727272727,2.7040068456499998e7,2.291596031580362e6,700288.4614381075,4.0771098244607e6
saturation,channel_4,7.64769612911111e6,0.2828282828282828,2.7040068456499998e7,2.3745616606023237e6,726185.8416593061,4.224264218006072e6
saturation,channel_4,7.9208281337222215e6,0.29292929292929293,2.7040068456499998e7,2.457334090133107e6,752079.0330820293,4.37060642717047e6
saturation,channel_4,8.193960138333333e6,0.30303030303030304,2.7040068456499998e7,2.5399087170854444e6,777967.9015254861,4.516457095952065e6
saturation,channel_4,8.467092142944444e6,0.31313131313131315,2.7040068456499998e7,2.62228110669455e6,803852.3142499945,4.661845019170484e6
saturation,channel_4,8.740224147555554e6,0.3232323232323232,2.7040068456499998e7,2.7044469901030487e6,829732.1399788765,4.803936424740921e6
saturation,channel_4,9.013356152166666e6,0.33333333333333337,2.7040068456499998e7,2.786402261756146e6,855607.248918281,4.935377266311029e6
saturation,channel_4,9.286488156777777e6,0.3434343434343434,2.7040068456499998e7,2.8681429766361234e6,881477.5127749589,5.065160248131558e6
saturation,channel_4,9.559620161388887e6,0.3535353535353535,2.7040068456499998e7,2.9496653473626166e6,907342.8047720329,5.193220655379808e6
saturation,channel_4,9.832752166e6,0.36363636363636365,2.7040068456499998e7,3.030965741182528e6,933202.9996628003,5.319807009030708e6
saturation,channel_4,1.010588417061111e7,0.3737373737373737,2.7040068456499998e7,3.112040676871009e6,959057.973742606,5.444913756751051e6
saturation,channel_4,1.0379016175222222e7,0.38383838383838387,2.7040068456499998e7,3.192886821562703e6,984564.8063879338,5.574768788780418e6
saturation,channel_4,1.0652148179833332e7,0.3939393939393939,2.7040068456499998e7,3.2735009875302883e6,1.0087553507731303e6,5.71574955612645e6
saturation,channel_4,1.0925280184444444e7,0.4040404040404041,2.7040068456499998e7,3.35388012892552e6,1.0328251784575162e6,5.859461499444631e6
saturation,channel_4,1.1198412189055555e7,0.41414141414141414,2.7040068456499998e7,3.4340213384960736e6,1.0567726454480838e6,6.002890293448497e6
saturation,channel_4,1.1471544193666665e7,0.4242424242424242,2.7040068456499998e7,3.513921844290053e6,1.080596182509291e6,6.137194073755154e6
saturation,channel_4,1.1744676198277777e7,0.43434343434343436,2.7040068456499998e7,3.5935790063584396e6,1.1042942940302717e6,6.277514784797304e6
saturation,channel_4,1.2017808202888887e7,0.4444444444444444,2.7040068456499998e7,3.6729903134645587e6,1.1278655568370984e6,6.417451378490904e6
saturation,channel_4,1.22909402075e7,0.4545454545454546,2.7040068456499998e7,3.752153379808438e6,1.1513086189572138e6,6.556997610503162e6
saturation,channel_4,1.256407221211111e7,0.46464646464646464,2.7040068456499998e7,3.831065941772894e6,1.174622198342767e6,6.695102842103044e6
saturation,channel_4,1.283720421672222e7,0.4747474747474747,2.7040068456499998e7,3.9097258546972945e6,1.1978050815591717e6,6.826416047129167e6
saturation,channel_4,1.3110336221333332e7,0.48484848484848486,2.7040068456499998e7,3.9881310896840966e6,1.2208561224448155e6,6.954271347570691e6
saturation,channel_4,1.3383468225944443e7,0.4949494949494949,2.7040068456499998e7,4.0662797304425426e6,1.2437742407474485e6,7.098028229947421e6
saturation,channel_4,1.3656600230555555e7,0.5050505050505051,2.7040068456499998e7,4.1441699701732947e6,1.2665584207423711e6,7.241717847214685e6
saturation,channel_4,1.3929732235166665e7,0.5151515151515151,2.7040068456499998e7,4.221800108497163e6,1.2899180636574284e6,7.3827161970270155e6
saturation,channel_4,1.4202864239777777e7,0.5252525252525253,2.7040068456499998e7,4.299168548430644e6,1.3135420679564793e6,7.519386694837093e6
saturation,channel_4,1.4475996244388888e7,0.5353535353535354,2.7040068456499998e7,4.376273793410508e6,1.337078434029e6,7.6556265330140935e6
saturation,channel_4,1.4749128248999998e7,0.5454545454545454,2.7040068456499998e7,4.45311444436932e6,1.3605262618440217e6,7.791430835947824e6
saturation,channel_4,1.502226025361111e7,0.5555555555555556,2.7040068456499998e7,4.529689196863397e6,1.3838846818137332e6,7.926794867710634e6
saturation,channel_4,1.529539225822222e7,0.5656565656565656,2.7040068456499998e7,4.605996838254458e6,1.407152854452229e6,8.061714030958632e6
saturation,channel_4,1.5568524262833333e7,0.5757575757575758,2.7040068456499998e7,4.682036244945911e6,1.43032997002156e6,8.19618386576098e6
saturation,channel_4,1.5841656267444443e7,0.5858585858585859,2.7040068456499998e7,4.757806379674496e6,1.4534152481662903e6,8.3302000483621275e6
saturation,channel_4,1.6114788272055553e7,0.5959595959595959,2.7040068456499998e7,4.83330628885785e6,1.4764742881896459e6,8.463758389881998e6
saturation,channel_4,1.6387920276666665e7,0.6060606060606061,2.7040068456499998e7,4.908535099998277e6,1.4995465067653796e6,8.596715527959228e6
saturation,channel_4,1.6661052281277776e7,0.6161616161616161,2.7040068456499998e7,4.983492019142932e6,1.5225317261600953e6,8.730642584327748e6
saturation,channel_4,1.6934184285888888e7,0.6262626262626263,2.7040068456499998e7,5.05817632840048e6,1.54542929330252e6,8.871864404908556e6
saturation,channel_4,1.72073162905e7,0.6363636363636365,2.7040068456499998e7,5.132587383514058e6,1.5682385801642316e6,9.012999498684425e6
saturation,channel_4,1.748044829511111e7,0.6464646464646464,2.7040068456499998e7,5.206724611490443e6,1.590958983414893e6,9.154046872267416e6
saturation,channel_4,1.775358029972222e7,0.6565656565656566,2.7040068456499998e7,5.280587508285025e6,1.6147437699311655e6,9.295005544292778e6
saturation,channel_4,1.8026712304333333e7,0.6666666666666667,2.7040068456499998e7,5.354175636542258e6,1.6394918248558752e6,9.435874545272551e6
saturation,channel_4,1.829984430894444e7,0.6767676767676767,2.7040068456499998e7,5.427488623391098e6,1.6642355942037462e6,9.571477344309658e6
saturation,channel_4,1.8572976313555554e7,0.6868686868686869,2.7040068456499998e7,5.50052615829489e6,1.688975015063433e6,9.685718920795534e6
saturation,channel_4,1.8846108318166666e7,0.696969696969697,2.7040068456499998e7,5.573287990955103e6,1.7137100246126794e6,9.797358280975545e6
saturation,channel_4,1.9119240322777774e7,0.707070707070707,2.7040068456499998e7,5.645773929268271e6,1.7384405601194953e6,9.933407661925815e6
saturation,channel_4,1.9392372327388886e7,0.7171717171717171,2.7040068456499998e7,5.717983837335447e6,1.7631665589433296e6,1.0068947512677856e7
saturation,channel_4,1.9665504332e7,0.7272727272727273,2.7040068456499998e7,5.789917633523397e6,1.7878879585362277e6,1.0192526381001161e7
saturation,channel_4,1.993863633661111e7,0.7373737373737375,2.7040068456499998e7,5.861575288576818e6,1.8126046964439913e6,1.0315476265060153e7
saturation,channel_4,2.021176834122222e7,0.7474747474747474,2.7040068456499998e7,5.932956823780707e6,1.8373167103073276e6,1.0437795619026657e7
saturation,channel_4,2.048490034583333e7,0.7575757575757576,2.7040068456499998e7,6.004062309172117e6,1.861658803312106e6,1.0559483041122783e7
saturation,channel_4,2.0758032350444444e7,0.7676767676767677,2.7040068456499998e7,6.074891861800388e6,1.8850968997909897e6,1.068053727042503e7
saturation,channel_4,2.1031164355055552e7,0.7777777777777777,2.7040068456499998e7,6.145445644035027e6,1.909523380266249e6,1.0800957183703752e7
saturation,channel_4,2.1304296359666664e7,0.7878787878787878,2.7040068456499998e7,6.215723861920331e6,1.9340719203085133e6,1.0922063022491211e7
saturation,channel_4,2.1577428364277776e7,0.797979797979798,2.7040068456499998e7,6.285726763575843e6,1.9586205957196276e6,1.105790293595386e7
saturation,channel_4,2.185056036888889e7,0.8080808080808082,2.7040068456499998e7,6.355454637641759e6,1.983159976262555e6,1.1193590260675093e7
saturation,channel_4,2.2123692373499997e7,0.8181818181818181,2.7040068456499998e7,6.424907811768368e6,2.007689953494836e6,1.1329123501654744e7
saturation,channel_4,2.239682437811111e7,0.8282828282828283,2.7040068456499998e7,6.494086651148593e6,2.0322104193024412e6,1.1463800630756462e7
saturation,channel_4,2.266995638272222e7,0.8383838383838385,2.7040068456499998e7,6.562991557092701e6,2.0567212659027297e6,1.1597718244815769e7
saturation,channel_4,2.294308838733333e7,0.8484848484848484,2.7040068456499998e7,6.631622965644316e6,2.0812223858473843e6,1.173144264325983e7
saturation,channel_4,2.3216220391944442e7,0.8585858585858586,2.7040068456499998e7,6.699981346236768e6,2.1057136720253e6,1.1864972480816437e7
saturation,channel_4,2.3489352396555554e7,0.8686868686868687,2.7040068456499998e7,6.768067200388866e6,2.1301950176654356e6,1.1998306432563499e7
saturation,channel_4,2.3762484401166666e7,0.8787878787878789,2.7040068456499998e7,6.835881060439213e6,2.154666316339633e6,1.2131443193755629e7
saturation,channel_4,2.4035616405777775e7,0.8888888888888888,2.7040068456499998e7,6.9034234883181285e6,2.1791274619653933e6,1.226438147965136e7
saturation,channel_4,2.4308748410388887e7,0.898989898989899,2.7040068456499998e7,6.970695074356324e6,2.2035783488086187e6,1.237907448706356e7
saturation,channel_4,2.4581880415e7,0.9090909090909092,2.7040068456499998e7,7.037696436129365e6,2.2280188714863155e6,1.2488559595246747e7
saturation,channel_4,2.4855012419611108e7,0.9191919191919191,2.7040068456499998e7,7.104428217337144e6,2.252448924969256e6,1.2597317689902337e7
saturation,channel_4,2.512814442422222e7,0.9292929292929293,2.7040068456499998e7,7.170891086717413e6,2.2768684045846094e6,1.2704011251266886e7
saturation,channel_4,2.5401276428833332e7,0.9393939393939394,2.7040068456499998e7,7.237085736992548e6,2.301277206018523e6,1.2808685381876025e7
saturation,channel_4,2.567440843344444e7,0.9494949494949494,2.7040068456499998e7,7.303012883848713e6,2.3256752253186796e6,1.2912595702587746e7
saturation,channel_4,2.5947540438055553e7,0.9595959595959596,2.7040068456499998e7,7.368673264946572e6,2.350062358896802e6,1.3011221308385096e7
saturation,channel_4,2.6220672442666665e7,0.9696969696969697,2.7040068456499998e7,7.434067638962715e6,2.3744385035311324e6,1.3090077064973343e7
saturation,channel_4,2.6493804447277777e7,0.9797979797979799,2.7040068456499998e7,7.4991967846610425e6,2.3988035563688604e6,1.3167956472473288e7
saturation,channel_4,2.6766936451888885e7,0.9898989898989898,2.7040068456499998e7,7.5640614999932395e6,2.420521362741518e6,1.3246547196723253e7
saturation,channel_4,2.7040068456499998e7,1.0,2.7040068456499998e7,7.628662601227644e6,2.4384155003325897e6,1.3357753396466322e7
saturation,channel_5,0.0,0.0,1.5547365717045004e7,0.0,0.0,0.0
saturation,channel_5,157044.09815196972,0.0101010101010101,1.5547365717045004e7,49014.05581250011,3371.284118715847,122798.39643482145
saturation,channel_5,314088.19630393945,0.0202020202020202,1.5547365717045004e7,98015.6899533092,6742.514505759494,245578.3597066783
saturation,channel_5,471132.29445590917,0.0303030303030303,1.5547365717045004e7,146992.53774821898,10113.637435153683,368321.47887585085
saturation,channel_5,628176.3926078789,0.0404040404040404,1.5547365717045004e7,195932.34748819016,13484.599192309388,491009.3873495522
saturation,channel_5,785220.4907598486,0.050505050505050504,1.5547365717045004e7,244823.03437969583,16855.346079715833,613623.784807645
saturation,channel_5,942264.5889118183,0.0606060606060606,1.5547365717045004e7,293652.731571648,20225.824422625523,736146.4588342297
saturation,channel_5,1.099308687063788e6,0.0707070707070707,1.5547365717045004e7,342409.83746779687,23595.98057473276,858559.3061622847
saturation,channel_5,1.2563527852157578e6,0.0808080808080808,1.5547365717045004e7,391083.0586741199,26965.760923843893,980844.3534428533
saturation,channel_5,1.4133968833677275e6,0.0909090909090909,1.5547365717045004e7,439661.4480879192,30335.111897537718,1.1029837774555355e6
saturation,channel_5,1.5704409815196972e6,0.10101010101010101,1.5547365717045004e7,488134.43779955705,33703.97996881446,1.22495992468307e6
saturation,channel_5,1.727485079671667e6,0.1111111111111111,1.5547365717045004e7,536491.8666399138,37072.31166173158,1.34675533017953e6
saturation,channel_5,1.8845291778236367e6,0.1212121212121212,1.5547365717045004e7,584724.002358753,40440.05355702487,1.4683527356689507e6
saturation,channel_5,2.0415732759756066e6,0.13131313131313133,1.5547365717045004e7,632821.5585548731,43807.15229771336,1.5897351068188963e6
saturation,channel_5,2.198617374127576e6,0.1414141414141414,1.5547365717045004e7,680775.70659379,47173.55459468615,1.7108856496414752e6
saturation,channel_5,2.355661472279546e6,0.15151515151515152,1.5547365717045004e7,728578.0828402244,50539.207232269924,1.8317878259824344e6
saturation,channel_5,2.5127055704315156e6,0.1616161616161616,1.5547365717045004e7,776220.7916001717,53904.05707377514,1.9524253680671044e6
saturation,channel_5,2.6697496685834853e6,0.1717171717171717,1.5547365717045004e7,823696.4042116941,57268.05106701999,2.0727822920799826e6
