observation,date,panel_cell,geo,component,mean,lower_5,upper_95
18,2023-06-05,UK,UK,media:channel_1,23983.12946910947,1298.2597915909223,61598.382333053465
18,2023-06-05,UK,UK,media:channel_2,7646.816794676952,311.2145991965397,20696.719387892117
18,2023-06-05,UK,UK,media:channel_3,4740.489736081773,7.124981962979494,18852.74856468168
18,2023-06-05,UK,UK,media:channel_4,1318.437635102101,0.5336539774926772,5783.94698228564
18,2023-06-05,UK,UK,media:channel_5,28263.07809378448,3405.630695163241,71213.92094477029
18,2023-06-05,UK,UK,media:channel_6,28927.531202232363,2356.532977439274,71559.79653535412
18,2023-06-05,FR,FR,media:channel_1,22269.462805770083,1923.0114055099398,63067.21661278827
18,2023-06-05,FR,FR,media:channel_2,5864.130466195958,73.75479017258728,17822.11017446755
18,2023-06-05,FR,FR,media:channel_3,4106.042705722971,10.675621927309955,17931.17622035893
18,2023-06-05,FR,FR,media:channel_4,1668.1952480946525,0.39683687383297844,7956.103056053767
18,2023-06-05,FR,FR,media:channel_5,26017.72073371226,1479.6341922122117,68946.76526481823
18,2023-06-05,FR,FR,media:channel_6,26238.693904767824,1988.1526076055654,68858.21589087362
18,2023-06-05,DE,DE,media:channel_1,24029.197443424542,1380.0643094535835,64517.16107975488
18,2023-06-05,DE,DE,media:channel_2,6192.200033677621,93.288147235808,17881.551463335392
18,2023-06-05,DE,DE,media:channel_3,4500.406059803243,12.56508960185294,17719.057870049142
18,2023-06-05,DE,DE,media:channel_4,1375.1152843208163,0.6225147639803404,5809.431502343323
18,2023-06-05,DE,DE,media:channel_5,28366.925588423874,1871.1150856947531,73736.63659006602
18,2023-06-05,DE,DE,media:channel_6,28180.08144670297,1550.6854649808463,73599.02838311189
19,2023-06-12,UK,UK,media:channel_1,4394.319885919021,13.0058212643555,14856.726480465895
19,2023-06-12,UK,UK,media:channel_2,31851.967547261163,4422.962310974353,67585.20089346067
19,2023-06-12,UK,UK,media:channel_3,90054.02228048541,13490.91715181735,169562.76175666283
19,2023-06-12,UK,UK,media:channel_4,214928.61466306893,73763.13745663983,347037.769107716
19,2023-06-12,UK,UK,media:channel_5,25853.65024179429,2987.6642468770915,64804.29943196409
19,2023-06-12,UK,UK,media:channel_6,30816.417740773406,2538.3770191525587,74119.75961384064
19,2023-06-12,FR,FR,media:channel_1,3871.818021383472,31.61172974787211,15542.51110386603
19,2023-06-12,FR,FR,media:channel_2,26177.679932681865,1085.5271696653003,62727.32914713567
19,2023-06-12,FR,FR,media:channel_3,91273.51272504234,18271.759847334863,174329.88612182456
19,2023-06-12,FR,FR,media:channel_4,207846.6031611429,78067.98934010387,350435.1723493374
19,2023-06-12,FR,FR,media:channel_5,23850.612159203094,1282.6791572894206,61849.82324097657
19,2023-06-12,FR,FR,media:channel_6,27857.793753619597,2119.3564499111117,73577.2992124884
19,2023-06-12,DE,DE,media:channel_1,4511.944985419121,15.219041768619729,16624.35935701431
19,2023-06-12,DE,DE,media:channel_2,28072.286621780786,1320.3553764837316,65535.99740264648
19,2023-06-12,DE,DE,media:channel_3,95655.7377010262,23248.59546768334,175006.40140905097
19,2023-06-12,DE,DE,media:channel_4,223730.5904762178,85081.4725082364,367937.84158813464
19,2023-06-12,DE,DE,media:channel_5,25920.485626004764,1655.2970656143268,67280.23124602258
19,2023-06-12,DE,DE,media:channel_6,29978.51472700048,1608.3857593957082,77992.1525396194
20,2023-06-19,UK,UK,media:channel_1,1080.6847548589285,0.0988177353189978,4448.635457200824
20,2023-06-19,UK,UK,media:channel_2,13447.006186117183,469.27514293128036,38797.01149529021
20,2023-06-19,UK,UK,media:channel_3,14526.13598889009,471.6712254777845,43002.377838132175
20,2023-06-19,UK,UK,media:channel_4,48655.46625228002,10175.285694533215,112726.52971881878
20,2023-06-19,UK,UK,media:channel_5,20776.912436809827,2358.6780781167367,53950.97602380618
20,2023-06-19,UK,UK,media:channel_6,25344.215347757745,2043.8322821669747,64848.94599083989
20,2023-06-19,FR,FR,media:channel_1,892.2178723615748,0.46953074599546174,4295.399011612938
20,2023-06-19,FR,FR,media:channel_2,10325.813532952197,111.23063801837465,35546.195014429744
20,2023-06-19,FR,FR,media:channel_3,13368.203677024989,571.6691310776425,42527.23897638471
20,2023-06-19,FR,FR,media:channel_4,48102.99202405265,9738.993729434995,105069.5276951631
20,2023-06-19,FR,FR,media:channel_5,19175.16051036119,977.1673038694719,50171.76892383627
20,2023-06-19,FR,FR,media:channel_6,23094.231100788333,1744.856438384901,60918.35595056169
20,2023-06-19,DE,DE,media:channel_1,1201.7731776941782,0.18299190795619724,5113.780591458861
20,2023-06-19,DE,DE,media:channel_2,10772.952033781496,143.82273595173112,34083.770836211355
20,2023-06-19,DE,DE,media:channel_3,14594.197661571332,694.9602131719389,43792.477585149936
20,2023-06-19,DE,DE,media:channel_4,49022.75961663643,10894.767177239273,108353.5442540305
20,2023-06-19,DE,DE,media:channel_5,20771.3378671128,1315.2466217939977,54848.597240403666
20,2023-06-19,DE,DE,media:channel_6,24733.87232283832,1332.4318858055456,64997.5782309307
21,2023-06-26,UK,UK,media:channel_1,0.0,0.0,0.0
21,2023-06-26,UK,UK,media:channel_2,33770.800467851055,4632.7565414120645,71946.53351023608
21,2023-06-26,UK,UK,media:channel_3,3901.061260417524,5.861663477872678,15510.57866540602
21,2023-06-26,UK,UK,media:channel_4,11859.03996295028,234.30635683723597,38699.309506446196
21,2023-06-26,UK,UK,media:channel_5,19143.773043371737,2171.6112409479288,48931.15843628831
21,2023-06-26,UK,UK,media:channel_6,23875.09168091575,1926.5197920268488,60630.93386496891
21,2023-06-26,FR,FR,media:channel_1,0.0,0.0,0.0
21,2023-06-26,FR,FR,media:channel_2,27603.176590358868,1135.3025334165184,65401.950243206455
21,2023-06-26,FR,FR,media:channel_3,3381.3422542314224,8.782982661768493,14752.355173122125
21,2023-06-26,FR,FR,media:channel_4,12822.721648448749,183.16269366129256,47168.202567808374
21,2023-06-26,FR,FR,media:channel_5,17690.816523592617,935.2984080246936,46536.17761186429
21,2023-06-26,FR,FR,media:channel_6,21727.69641283746,1629.3010128454555,56857.074894070094
21,2023-06-26,DE,DE,media:channel_1,0.0,0.0,0.0
21,2023-06-26,DE,DE,media:channel_2,29567.75806821908,1352.9331605432894,70666.23500944211
21,2023-06-26,DE,DE,media:channel_3,3703.6761011003296,10.337770862954116,14676.179782001345
21,2023-06-26,DE,DE,media:channel_4,11836.860546445543,234.49350577333567,41040.524321672354
21,2023-06-26,DE,DE,media:channel_5,19154.442380895394,1205.4795442747866,49717.325498176564
21,2023-06-26,DE,DE,media:channel_6,23282.457709508995,1283.5101290992714,60446.789835105905
22,2023-07-03,UK,UK,media:channel_1,87912.84913309783,47329.24386427769,134195.48469070572
22,2023-07-03,UK,UK,media:channel_2,14491.893248371536,471.8916184447802,43271.362315455815
22,2023-07-03,UK,UK,media:channel_3,1367.913180065628,0.0529364255887061,5875.406885037135
22,2023-07-03,UK,UK,media:channel_4,82658.0160402332,28151.459810765344,136239.6252603713
22,2023-07-03,UK,UK,media:channel_5,22330.22449884571,2730.359886962165,56314.26183473954
22,2023-07-03,UK,UK,media:channel_6,22688.455829432813,1837.191490646327,57133.914952264815
22,2023-07-03,FR,FR,media:channel_1,88605.7372264028,51554.97866910053,134353.03102470562
22,2023-07-03,FR,FR,media:channel_2,11131.57182642354,112.00211521621141,38712.77978161774
22,2023-07-03,FR,FR,media:channel_3,1135.3259779359528,0.11684107175904868,5461.599841085376
22,2023-07-03,FR,FR,media:channel_4,81060.94972192518,31398.734733579906,135461.82968322374
22,2023-07-03,FR,FR,media:channel_5,20530.146231214727,1188.2835944075275,53157.2878394439
22,2023-07-03,FR,FR,media:channel_6,20633.02144142649,1548.6064255767817,53880.4046240981
22,2023-07-03,DE,DE,media:channel_1,87502.9202537644,47498.50383352502,134383.08280484588
22,2023-07-03,DE,DE,media:channel_2,11560.412848446447,146.3558568465409,37397.326576292144
22,2023-07-03,DE,DE,media:channel_3,1246.0559028739228,0.0893243564725428,5429.408004778374
22,2023-07-03,DE,DE,media:channel_4,86169.11233099674,33807.69755690935,146064.00413678875
22,2023-07-03,DE,DE,media:channel_5,22425.597644589147,1508.0485770538319,58473.632684356846
22,2023-07-03,DE,DE,media:channel_6,22118.141974136244,1219.9717568606823,57680.54711464722
23,2023-07-10,UK,UK,media:channel_1,12253.372548457648,730.4024871603046,30094.624756312733
23,2023-07-10,UK,UK,media:channel_2,5615.6871979989055,25.43733907780042,19139.529922148562
23,2023-07-10,UK,UK,media:channel_3,0.0,0.0,0.0
23,2023-07-10,UK,UK,media:channel_4,13943.45779088561,1172.447652373486,34605.7967751263
23,2023-07-10,UK,UK,media:channel_5,18169.212217750497,2085.5616077214213,46346.47759151406
23,2023-07-10,UK,UK,media:channel_6,22422.775248057762,1832.2457853790556,55235.211246218256
23,2023-07-10,FR,FR,media:channel_1,11504.586103831261,1064.1747781466624,29832.98990436537
23,2023-07-10,FR,FR,media:channel_2,4306.344624595643,6.233890984155653,17147.884354425714
23,2023-07-10,FR,FR,media:channel_3,0.0,0.0,0.0
23,2023-07-10,FR,FR,media:channel_4,13879.350932121799,1054.1770500328873,35324.91864521226
23,2023-07-10,FR,FR,media:channel_5,16721.4707099179,865.4217919972369,44004.44480487473
23,2023-07-10,FR,FR,media:channel_6,20330.01140622397,1536.6958459630912,53448.795362743025
23,2023-07-10,DE,DE,media:channel_1,12153.511022120929,776.5176153183851,31073.234062617274
23,2023-07-10,DE,DE,media:channel_2,4323.876861729734,11.778712896468646,16223.436887269549
23,2023-07-10,DE,DE,media:channel_3,0.0,0.0,0.0
23,2023-07-10,DE,DE,media:channel_4,13931.768156539865,1327.8215069229038,35578.48267099768
23,2023-07-10,DE,DE,media:channel_5,18167.83397477505,1130.9171462490008,47729.508525586156
23,2023-07-10,DE,DE,media:channel_6,21829.91739602583,1211.4245712486506,56934.63235160597
24,2023-07-17,UK,UK,media:channel_1,2473.359474932879,7.318889576454781,8363.65808532093
24,2023-07-17,UK,UK,media:channel_2,3022.9610224681783,1.4217555025052204,11317.853733555989
24,2023-07-17,UK,UK,media:channel_3,81795.88399221454,12049.231602230358,153367.10841622247
24,2023-07-17,UK,UK,media:channel_4,3587.56516219068,26.86981713353359,12381.6586328741
24,2023-07-17,UK,UK,media:channel_5,16112.648296162297,1824.6947910778072,41353.94814771641
24,2023-07-17,UK,UK,media:channel_6,17436.94740227549,1375.7912842471146,45750.488198362465
24,2023-07-17,FR,FR,media:channel_1,2179.131804420917,17.78891204708901,8748.465841961735
24,2023-07-17,FR,FR,media:channel_2,2416.585438793618,0.3269115200332548,11984.080599639703
24,2023-07-17,FR,FR,media:channel_3,83279.13826764555,16549.22024317354,159142.58509486238
24,2023-07-17,FR,FR,media:channel_4,3932.185345067949,19.628899858657622,15091.457133334532
24,2023-07-17,FR,FR,media:channel_5,14864.002341356645,775.9613193196021,38769.825577202115
24,2023-07-17,FR,FR,media:channel_6,15979.186495610522,1207.118754897608,42859.73761110385
24,2023-07-17,DE,DE,media:channel_1,2540.1369713230442,8.564603506298068,9358.15925755399
24,2023-07-17,DE,DE,media:channel_2,2274.399705640554,0.5996112796570965,9705.637620097252
24,2023-07-17,DE,DE,media:channel_3,87156.3386772171,21427.423744557193,161982.74728314078
24,2023-07-17,DE,DE,media:channel_4,3580.6625972974653,25.253326885137103,12728.923162149062
24,2023-07-17,DE,DE,media:channel_5,16100.145726252687,1003.9719699113977,41973.7729685048
24,2023-07-17,DE,DE,media:channel_6,17049.438277572062,891.9366429884395,44878.425139287996
25,2023-07-24,UK,UK,media:channel_1,608.1751458518195,0.05560864463356148,2503.491392493247
25,2023-07-24,UK,UK,media:channel_2,21451.459104729714,3058.3191924779553,45771.90857114662
25,2023-07-24,UK,UK,media:channel_3,13394.993812541543,434.8235771481539,39692.53493913594
25,2023-07-24,UK,UK,media:channel_4,1147.4816198999076,0.4644516460291259,5033.909132819428
25,2023-07-24,UK,UK,media:channel_5,17809.20147060608,2142.049032806061,45099.74770096979
25,2023-07-24,UK,UK,media:channel_6,17832.465875074555,1440.5347496555278,44586.81155444061
25,2023-07-24,FR,FR,media:channel_1,502.0906982131128,0.26421968072276775,2417.189345008382
25,2023-07-24,FR,FR,media:channel_2,17853.52784770281,756.4070515431584,42749.32302887841
25,2023-07-24,FR,FR,media:channel_3,12331.049489569956,527.0695818305356,39210.18279996763
25,2023-07-24,FR,FR,media:channel_4,1451.9142750586423,0.345377533615999,6924.654686380025
25,2023-07-24,FR,FR,media:channel_5,16396.026142700368,930.1471800499507,43554.30692379499
25,2023-07-24,FR,FR,media:channel_6,16220.64329421321,1209.7586283724345,42134.334769901965
25,2023-07-24,DE,DE,media:channel_1,676.432968906276,0.10297975129616162,2877.9583073078916
25,2023-07-24,DE,DE,media:channel_2,19215.066470814192,995.6310343676356,45859.34808467424
25,2023-07-24,DE,DE,media:channel_3,13460.08826063983,640.7358876462506,40391.27954820585
25,2023-07-24,DE,DE,media:channel_4,1196.848520915612,0.5418065514252286,5056.25524471082
25,2023-07-24,DE,DE,media:channel_5,17855.527792362904,1176.2543348390243,46576.595050264135
25,2023-07-24,DE,DE,media:channel_6,17378.935758280804,953.5042970723296,45337.25936676389
26,2023-07-31,UK,UK,media:channel_1,0.0,0.0,0.0
26,2023-07-31,UK,UK,media:channel_2,8680.239769213264,353.40002818824206,23501.92945854017
26,2023-07-31,UK,UK,media:channel_3,3596.6251433171196,5.4037417013466245,14299.037286116754
26,2023-07-31,UK,UK,media:channel_4,139861.86539503414,46860.91579374177,228906.13439156118
26,2023-07-31,UK,UK,media:channel_5,4558.29822555923,90.41178740400971,16953.331588477504
26,2023-07-31,UK,UK,media:channel_6,4452.891943185701,70.57668366843127,18179.91352056641
26,2023-07-31,FR,FR,media:channel_1,0.0,0.0,0.0
26,2023-07-31,FR,FR,media:channel_2,6653.82599119257,83.74942468544782,20234.42679935551
26,2023-07-31,FR,FR,media:channel_3,3118.3025804579124,8.097248354961978,13600.596932820808
26,2023-07-31,FR,FR,media:channel_4,135339.3342339498,50430.89339558123,225720.59464041883
26,2023-07-31,FR,FR,media:channel_5,4318.782785096884,60.798384102034866,14985.77781094771
26,2023-07-31,FR,FR,media:channel_6,4529.14924782602,58.38609149133832,16358.428753475611
26,2023-07-31,DE,DE,media:channel_1,0.0,0.0,0.0
26,2023-07-31,DE,DE,media:channel_2,7029.761713026947,105.94385728849036,20292.988315936203
26,2023-07-31,DE,DE,media:channel_3,3414.9937783369887,9.53116377242969,13559.785181459261
26,2023-07-31,DE,DE,media:channel_4,145714.18740561884,54934.120003926444,246471.41433143514
26,2023-07-31,DE,DE,media:channel_5,4375.4851490351375,70.97632239267776,16216.7639801858
26,2023-07-31,DE,DE,media:channel_6,4550.295917435553,59.808464335108155,17110.10323405147
27,2023-08-07,UK,UK,media:channel_1,0.0,0.0,0.0
27,2023-08-07,UK,UK,media:channel_2,55900.88885002339,8119.553593833109,120123.43175056227
27,2023-08-07,UK,UK,media:channel_3,1261.1008601973585,0.048800954123972666,5416.4151210235195
27,2023-08-07,UK,UK,media:channel_4,24769.171616167103,2106.5217117294437,60913.121414874004
27,2023-08-07,UK,UK,media:channel_5,1615.276303271796,1.4129275919463444,7304.098548476568
27,2023-08-07,UK,UK,media:channel_6,1472.7209631944563,1.0250850509192597,7675.679032722067
27,2023-08-07,FR,FR,media:channel_1,0.0,0.0,0.0
27,2023-08-07,FR,FR,media:channel_2,45876.716076029494,1979.2556723748662,110331.58520235294
27,2023-08-07,FR,FR,media:channel_3,1046.9157504391778,0.10771866594816554,5035.188459557197
27,2023-08-07,FR,FR,media:channel_4,24591.429098308497,1893.6368896610675,62511.75905511675
27,2023-08-07,FR,FR,media:channel_5,1629.4969722754417,0.9192355236431732,8140.62422987757
27,2023-08-07,FR,FR,media:channel_6,1622.4163663057334,1.1735483980256491,6898.928644391648
27,2023-08-07,DE,DE,media:channel_1,0.0,0.0,0.0
27,2023-08-07,DE,DE,media:channel_2,49546.774999916815,2481.82877230186,115104.54936088376
27,2023-08-07,DE,DE,media:channel_3,1148.867719358703,0.08235480179089724,5005.793613797441
27,2023-08-07,DE,DE,media:channel_4,24734.039331889984,2385.19711687779,63244.36844813519
27,2023-08-07,DE,DE,media:channel_5,1517.3727105360622,1.742787163458797,7119.559490396376
27,2023-08-07,DE,DE,media:channel_6,1549.832826587909,1.778652878649023,6924.532578812355
28,2023-08-14,UK,UK,media:channel_1,0.0,0.0,0.0
28,2023-08-14,UK,UK,media:channel_2,23634.64276392976,883.1699532266722,66313.3631344036
28,2023-08-14,UK,UK,media:channel_3,0.0,0.0,0.0
28,2023-08-14,UK,UK,media:channel_4,6443.9575534762425,48.2773183996581,22245.01713045522
28,2023-08-14,UK,UK,media:channel_5,14555.503006937628,1714.4193761480274,37641.07642799649
28,2023-08-14,UK,UK,media:channel_6,13093.56757540334,1139.3584987212791,31727.359065700977
28,2023-08-14,FR,FR,media:channel_1,0.0,0.0,0.0
28,2023-08-14,FR,FR,media:channel_2,17957.699442393867,209.10539296238494,60573.57998541314
28,2023-08-14,FR,FR,media:channel_3,0.0,0.0,0.0
28,2023-08-14,FR,FR,media:channel_4,7062.33517880461,35.265787593048906,27111.033261088738
28,2023-08-14,FR,FR,media:channel_5,13289.747152740369,757.2091703253784,33716.044034634375
28,2023-08-14,FR,FR,media:channel_6,11574.400302896664,889.8768239685303,29911.032293667726
28,2023-08-14,DE,DE,media:channel_1,0.0,0.0,0.0
28,2023-08-14,DE,DE,media:channel_2,19012.56398868208,265.0088090380987,57867.66677635132
28,2023-08-14,DE,DE,media:channel_3,0.0,0.0,0.0
28,2023-08-14,DE,DE,media:channel_4,6430.538990834376,45.36526967356019,22863.554798288977
28,2023-08-14,DE,DE,media:channel_5,14728.114790009151,862.7558484533433,39488.983717149684
28,2023-08-14,DE,DE,media:channel_6,12606.295474810313,675.1624256279753,32269.345918646908
29,2023-08-21,UK,UK,media:channel_1,0.0,0.0,0.0
29,2023-08-21,UK,UK,media:channel_2,10493.506722209218,47.661087923072124,35778.618659553336
29,2023-08-21,UK,UK,media:channel_3,0.0,0.0,0.0
29,2023-08-21,UK,UK,media:channel_4,2061.515845700049,0.8344857685468263,9044.438782891735
29,2023-08-21,UK,UK,media:channel_5,12745.376452694962,1545.2942693914317,32154.513239832377
29,2023-08-21,UK,UK,media:channel_6,13994.971039679238,1206.07644004773,34578.65504291151
29,2023-08-21,FR,FR,media:channel_1,0.0,0.0,0.0
29,2023-08-21,FR,FR,media:channel_2,7996.08695221632,11.680529365417513,32084.156244330363
29,2023-08-21,FR,FR,media:channel_3,0.0,0.0,0.0
29,2023-08-21,FR,FR,media:channel_4,2608.0446349777426,0.6205141830675005,12437.893260173483
29,2023-08-21,FR,FR,media:channel_5,11576.19022382183,655.9267946295473,28629.97251892591
29,2023-08-21,FR,FR,media:channel_6,12480.040002121581,971.7000978826658,31840.170935106595
29,2023-08-21,DE,DE,media:channel_1,0.0,0.0,0.0
29,2023-08-21,DE,DE,media:channel_2,8075.142229144829,22.070107207286338,30270.673375681865
29,2023-08-21,DE,DE,media:channel_3,0.0,0.0,0.0
29,2023-08-21,DE,DE,media:channel_4,2149.8391308422756,0.9733054356780672,9082.985355509993
29,2023-08-21,DE,DE,media:channel_5,12778.469446420899,791.445465637702,33505.38074854697
29,2023-08-21,DE,DE,media:channel_6,13535.985024220998,781.6924975914197,34497.21480341683
30,2023-08-28,UK,UK,media:channel_1,0.0,0.0,0.0
30,2023-08-28,UK,UK,media:channel_2,5657.4573454597485,2.664007608041838,21195.335538568586
30,2023-08-28,UK,UK,media:channel_3,0.0,0.0,0.0
30,2023-08-28,UK,UK,media:channel_4,0.0,0.0,0.0
30,2023-08-28,UK,UK,media:channel_5,18074.92468249033,2215.072900410415,45593.115738648696
30,2023-08-28,UK,UK,media:channel_6,17656.89227858784,1487.93382723682,43192.93911066695
30,2023-08-28,FR,FR,media:channel_1,0.0,0.0,0.0
30,2023-08-28,FR,FR,media:channel_2,4498.397410849358,0.6125387209931185,22426.486669257443
30,2023-08-28,FR,FR,media:channel_3,0.0,0.0,0.0
30,2023-08-28,FR,FR,media:channel_4,0.0,0.0,0.0
30,2023-08-28,FR,FR,media:channel_5,16509.49756609253,966.7675876850973,40983.49212307585
30,2023-08-28,FR,FR,media:channel_6,15830.219500784186,1227.9255648616595,40611.45267775694
30,2023-08-28,DE,DE,media:channel_1,0.0,0.0,0.0
30,2023-08-28,DE,DE,media:channel_2,4253.453569249863,1.1235086112877521,18156.782380053322
30,2023-08-28,DE,DE,media:channel_3,0.0,0.0,0.0
30,2023-08-28,DE,DE,media:channel_4,0.0,0.0,0.0
30,2023-08-28,DE,DE,media:channel_5,18160.04892553343,1179.9090472865353,47252.75396536809
30,2023-08-28,DE,DE,media:channel_6,17108.273389301587,968.1182243110602,43194.58573886989
31,2023-09-04,UK,UK,media:channel_1,156277.08536463408,86039.827235461,233830.22118251445
31,2023-09-04,UK,UK,media:channel_2,51886.65566064424,7584.223085930125,112493.59348736792
31,2023-09-04,UK,UK,media:channel_3,0.0,0.0,0.0
31,2023-09-04,UK,UK,media:channel_4,93344.76721217216,30938.41268183427,155286.36920124685
31,2023-09-04,UK,UK,media:channel_5,18358.882464069848,2183.57640104743,45887.01063432785
31,2023-09-04,UK,UK,media:channel_6,19624.917442555317,1627.2721957378278,47393.68623143337
31,2023-09-04,FR,FR,media:channel_1,157543.34622559653,94042.6206007027,236854.93624305853
31,2023-09-04,FR,FR,media:channel_2,42975.58581666004,1875.837507550256,102849.2236908154
31,2023-09-04,FR,FR,media:channel_3,0.0,0.0,0.0
31,2023-09-04,FR,FR,media:channel_4,90366.96418230546,33494.30687195274,150449.2781853225
31,2023-09-04,FR,FR,media:channel_5,16855.18182728195,942.1977539562581,43603.13692010158
31,2023-09-04,FR,FR,media:channel_6,17711.452256420976,1352.4784351125195,46646.43175459677
31,2023-09-04,DE,DE,media:channel_1,155504.76962138343,85985.3448262054,234921.55815390198
31,2023-09-04,DE,DE,media:channel_2,46428.57203733176,2467.3683784780546,107138.5660190562
31,2023-09-04,DE,DE,media:channel_3,0.0,0.0,0.0
31,2023-09-04,DE,DE,media:channel_4,97303.07431033539,36337.61014651198,168264.1528147047
31,2023-09-04,DE,DE,media:channel_5,18405.039491626474,1205.5112713418343,48122.55074256866
31,2023-09-04,DE,DE,media:channel_6,19069.60883239927,1066.8227210089633,49318.99638497075
32,2023-09-11,UK,UK,media:channel_1,22508.959548700986,1343.882055604404,55261.90822304694
32,2023-09-11,UK,UK,media:channel_2,21357.313619773067,876.4065601752508,58266.446236002135
32,2023-09-11,UK,UK,media:channel_3,0.0,0.0,0.0
32,2023-09-11,UK,UK,media:channel_4,16343.955263418073,1388.4792450089708,40162.49151530009
32,2023-09-11,UK,UK,media:channel_5,15965.484121667821,1831.901075082818,40380.47270273531
32,2023-09-11,UK,UK,media:channel_6,18908.82253562245,1547.7635812831165,46603.202750473334
32,2023-09-11,FR,FR,media:channel_1,21136.485600796008,1958.050796720691,54715.85707816927
32,2023-09-11,FR,FR,media:channel_2,16248.095795097526,207.71794864280542,50028.04010875302
32,2023-09-11,FR,FR,media:channel_3,0.0,0.0,0.0
32,2023-09-11,FR,FR,media:channel_4,16224.269808292232,1248.181306727306,41228.23402098105
32,2023-09-11,FR,FR,media:channel_5,14682.1333524254,774.2206948179878,38414.73826147279
32,2023-09-11,FR,FR,media:channel_6,17134.919026952102,1301.6388437825537,45251.915566240896
32,2023-09-11,DE,DE,media:channel_1,22315.7781730052,1428.5064786720566,56998.77008479778
32,2023-09-11,DE,DE,media:channel_2,17302.01673049372,262.7663872523509,50156.306961047274
32,2023-09-11,DE,DE,media:channel_3,0.0,0.0,0.0
32,2023-09-11,DE,DE,media:channel_4,16321.538524665271,1572.2812748151753,41709.66724027241
32,2023-09-11,DE,DE,media:channel_5,15959.598976580772,1002.9531447508053,41716.44202643782
32,2023-09-11,DE,DE,media:channel_6,18403.344785937625,1025.868367152799,48035.99477994728
33,2023-09-18,UK,UK,media:channel_1,84549.05170969554,46189.82905397142,128582.43276738141
33,2023-09-18,UK,UK,media:channel_2,10448.783821281168,47.456438594241384,35625.97208822306
33,2023-09-18,UK,UK,media:channel_3,34277.18377145096,5165.031460473744,65068.688312891376
33,2023-09-18,UK,UK,media:channel_4,4248.434433992767,31.821200361384335,14663.115173450657
33,2023-09-18,UK,UK,media:channel_5,17525.536153841524,2100.3349902685586,44256.2127038082
33,2023-09-18,UK,UK,media:channel_6,21072.724179370467,1737.8478339489213,50649.30972640539
33,2023-09-18,FR,FR,media:channel_1,84653.82838615983,47689.16594242065,131144.21269184368
33,2023-09-18,FR,FR,media:channel_2,7963.033146399225,11.631058474456921,31948.81010729193
33,2023-09-18,FR,FR,media:channel_3,34980.467763046785,7074.606037393387,68956.79435617696
33,2023-09-18,FR,FR,media:channel_4,4656.353661164784,23.245231189351582,17871.514829654425
33,2023-09-18,FR,FR,media:channel_5,16126.296394069082,911.5087422262573,42968.149686350735
33,2023-09-18,FR,FR,media:channel_6,19040.37641659642,1445.9843936441814,50054.880139412606
33,2023-09-18,DE,DE,media:channel_1,84272.20836446987,44496.98804903759,126721.86486720959
33,2023-09-18,DE,DE,media:channel_2,8040.692792760946,21.975106414771254,30141.891833691094
33,2023-09-18,DE,DE,media:channel_3,36597.19486852735,8921.568157882723,68379.13356718472
33,2023-09-18,DE,DE,media:channel_4,4239.863839756414,29.903979452054863,15072.75055813049
33,2023-09-18,DE,DE,media:channel_5,17565.931755067464,1153.9311829252986,45849.547061975325
33,2023-09-18,DE,DE,media:channel_6,20486.008279326365,1140.7108908401642,53076.36196930705
34,2023-09-25,UK,UK,media:channel_1,12262.121250276647,664.5430245185969,31492.00851558697
34,2023-09-25,UK,UK,media:channel_2,5633.242981271209,2.652567434796879,21104.331895867086
34,2023-09-25,UK,UK,media:channel_3,5537.475155031161,179.52057030513524,16424.895949603495
34,2023-09-25,UK,UK,media:channel_4,1358.910358353837,0.5500375686812506,5961.517539025079
34,2023-09-25,UK,UK,media:channel_5,22315.995363834503,2732.6506445807695,56672.58274245287
34,2023-09-25,UK,UK,media:channel_6,22981.97572277608,1904.7215239482464,55489.20940974175
34,2023-09-25,FR,FR,media:channel_1,11386.51003103893,983.7398822491696,32097.001007032315
34,2023-09-25,FR,FR,media:channel_2,4479.681879787383,0.6099444176579958,22331.88596991363
34,2023-09-25,FR,FR,media:channel_3,5104.130870660406,217.66204944012668,16193.974077910783
34,2023-09-25,FR,FR,media:channel_4,1719.3479132361238,0.4090081806290949,8200.04723497632
34,2023-09-25,FR,FR,media:channel_5,20458.609818375877,1190.413615857083,52710.07659107209
34,2023-09-25,FR,FR,media:channel_6,20740.723040546283,1583.993924660638,54769.48110261582
34,2023-09-25,DE,DE,media:channel_1,12292.251014449721,706.3560454737631,33117.94339784282
34,2023-09-25,DE,DE,media:channel_2,4235.240556805216,1.1186724675072979,18079.00449602713
34,2023-09-25,DE,DE,media:channel_3,5566.108329842933,264.5204316187304,16705.66050542031
34,2023-09-25,DE,DE,media:channel_4,1417.2376609432838,0.641585643574328,5987.4020608234005
34,2023-09-25,DE,DE,media:channel_5,22433.098646668743,1544.1848645283235,57598.43243338201
34,2023-09-25,DE,DE,media:channel_6,22334.368271420135,1249.408499457845,57710.37067020829
35,2023-10-02,UK,UK,media:channel_1,17485.131231098363,9339.339686740514,27171.88200095951
35,2023-10-02,UK,UK,media:channel_2,120630.83013134736,19544.20940442149,244577.63304563347
35,2023-10-02,UK,UK,media:channel_3,33193.99505403224,5085.6873335974915,62752.20330303942
35,2023-10-02,UK,UK,media:channel_4,94096.15288804684,31191.9947268699,156544.25343892106
