panel_cell,geo,channel,spend,metric,mean,lower_5,upper_95
FR,FR,channel_1,2.1669947381741513e7,mcpa,3.5008568384615164,2.1206366912519155,5.429849415420108
FR,FR,channel_1,2.2185898509878214e7,roas,0.4646098859394131,0.2785245198576872,0.7037309216722518
FR,FR,channel_1,2.2185898509878214e7,mroas,0.30751877630999463,0.18111785502250063,0.4652835267259105
FR,FR,channel_1,2.2185898509878214e7,cpa,2.3572855868599305,1.4209979612225674,3.590399051649583
FR,FR,channel_1,2.2185898509878214e7,mcpa,3.5619758966648636,2.1492271756618435,5.5215023785896875
FR,FR,channel_1,2.2701849638014916e7,roas,0.46098154565524724,0.27693130131141425,0.6977158515322364
FR,FR,channel_1,2.2701849638014916e7,mroas,0.3024781498621076,0.17657340476987723,0.45953445176577745
FR,FR,channel_1,2.2701849638014916e7,cpa,2.3751198394225397,1.4332482190225997,3.6110784651144368
FR,FR,channel_1,2.2701849638014916e7,mcpa,3.623525737738377,2.1761161478252204,5.663544857340266
FR,FR,channel_1,2.321780076615162e7,roas,0.4574040310026441,0.2753689002359144,0.6905401871776811
FR,FR,channel_1,2.321780076615162e7,mroas,0.2975772460473019,0.17211891559368406,0.45388272606799385
FR,FR,channel_1,2.321780076615162e7,cpa,2.3930114356400196,1.4481420324762646,3.6315802196836873
FR,FR,channel_1,2.321780076615162e7,mcpa,3.6854941447417655,2.2032160415531266,5.810050736265632
FR,FR,channel_1,2.373375189428832e7,roas,0.4538770108896844,0.2738171878553026,0.6847347483493106
FR,FR,channel_1,2.373375189428832e7,mroas,0.2928111800261975,0.1678578749256454,0.4482675375168977
FR,FR,channel_1,2.373375189428832e7,cpa,2.4109556796818468,1.460420020312378,3.6521717348089355
FR,FR,channel_1,2.373375189428832e7,mcpa,3.7478700770209232,2.2308154753263314,5.95745499798505
FR,FR,channel_1,2.4249703022425026e7,roas,0.45040007989726333,0.27227296076139407,0.6791373774594458
FR,FR,channel_1,2.4249703022425026e7,mroas,0.28817520513571493,0.1641184885062336,0.44265279899608156
FR,FR,channel_1,2.4249703022425026e7,cpa,2.42894821394836,1.4724566652374924,3.672897387080814
FR,FR,channel_1,2.4249703022425026e7,mcpa,3.8106435635252818,2.259108018220955,6.093160241907586
FR,FR,channel_1,2.4765654150561728e7,roas,0.44697276898326904,0.27073684801292036,0.6736304630268156
FR,FR,channel_1,2.4765654150561728e7,mroas,0.28366471956447964,0.1620620554863365,0.4370626107506607
FR,FR,channel_1,2.4765654150561728e7,cpa,2.446984994379753,1.4844940001908093,3.6937491258716695
FR,FR,channel_1,2.4765654150561728e7,mcpa,3.87380560322762,2.2880017124310905,6.170544549741886
FR,FR,channel_1,2.528160527869843e7,roas,0.4435945549857212,0.2692094221918806,0.6682126511390437
FR,FR,channel_1,2.528160527869843e7,mroas,0.279275270650886,0.16009430657008453,0.4303783870114238
FR,FR,channel_1,2.528160527869843e7,cpa,2.4650622675185585,1.4965301859389952,3.7147192812789505
FR,FR,channel_1,2.528160527869843e7,mcpa,3.937348072452387,2.3235378930180426,6.246445911640408
FR,FR,channel_1,2.5797556406835135e7,roas,0.4402648690499737,0.2672829196129604,0.6628825163217972
FR,FR,channel_1,2.5797556406835135e7,mroas,0.2750025572209791,0.15815895574628938,0.4237103623262978
FR,FR,channel_1,2.5797556406835135e7,cpa,2.4831765492158744,1.5085635847561307,3.7414908174348187
FR,FR,channel_1,2.5797556406835135e7,mcpa,4.001263638876853,2.360102771380237,6.322948130044673
FR,FR,channel_1,2.6313507534971833e7,roas,0.4369831040929861,0.26495309803585554,0.6576385765868574
FR,FR,channel_1,2.6313507534971833e7,mroas,0.2708424303207399,0.1556956572307382,0.4160360278943166
FR,FR,channel_1,2.6313507534971833e7,cpa,2.501324604875363,1.5205927426360815,3.774371751139443
FR,FR,channel_1,2.6313507534971833e7,mcpa,4.065545681938399,2.403639270418931,6.422997466184209
FR,FR,channel_1,2.682945866310854e7,roas,0.43374862140654163,0.26266194032556883,0.6524793066057416
FR,FR,channel_1,2.682945866310854e7,mroas,0.26679089264350225,0.15246001093963893,0.40859088213775246
FR,FR,channel_1,2.682945866310854e7,cpa,2.519503431133445,1.5326163729210847,3.80727733534479
FR,FR,channel_1,2.682945866310854e7,mcpa,4.130188219358372,2.447440953042375,6.559237680802623
FR,FR,channel_1,2.734540979124524e7,roas,0.43056075649111886,0.26040873096979283,0.6474031492119167
FR,FR,channel_1,2.734540979124524e7,mroas,0.26284409690683896,0.1493274883538979,0.4022047913870216
FR,FR,channel_1,2.734540979124524e7,cpa,2.5377102388787383,1.544633341245258,3.8402040265894795
FR,FR,channel_1,2.734540979124524e7,mcpa,4.195185839479074,2.486302366459008,6.6967744787311245
FR,FR,channel_1,2.786136091938194e7,roas,0.42741882420284893,0.2582249442717479,0.6429006502394736
FR,FR,channel_1,2.786136091938194e7,mroas,0.2589983433934707,0.14629362943062404,0.39924039069044187
FR,FR,channel_1,2.786136091938194e7,cpa,2.5559424375187656,1.5554507370634088,3.872648253832527
FR,FR,channel_1,2.786136091938194e7,mcpa,4.2605336391025705,2.5047566850094625,6.835608563014656
FR,FR,channel_1,2.8377312047518644e7,roas,0.42432212328756796,0.2561032185620987,0.6384991518899068
FR,FR,channel_1,2.8377312047518644e7,mroas,0.25525007683673145,0.14335424790235418,0.39366999721035445
FR,FR,channel_1,2.8377312047518644e7,cpa,2.574197620406923,1.5661730042560076,3.904697856750662
FR,FR,channel_1,2.8377312047518644e7,mcpa,4.326227166516427,2.5402087242218396,6.975739207326365
FR,FR,channel_1,2.8893263175655346e7,roas,0.42126994036834475,0.254015996910365,0.6341562808859166
FR,FR,channel_1,2.8893263175655346e7,mroas,0.2515958828019532,0.14050540897150934,0.3891367547516793
FR,FR,channel_1,2.8893263175655346e7,cpa,2.5924735513476977,1.5768984241430737,3.936763858970963
FR,FR,channel_1,2.8893263175655346e7,mcpa,4.392262369393466,2.569811019429135,7.117164265991383
FR,FR,channel_1,2.9409214303792052e7,roas,0.4182615534459675,0.2523469504657833,0.6298713920948404
FR,FR,channel_1,2.9409214303792052e7,mroas,0.24803248369027367,0.13820168941945205,0.38521440394602874
FR,FR,channel_1,2.9409214303792052e7,cpa,2.6107681521030806,1.5876256865878382,3.962798577209482
FR,FR,channel_1,2.9409214303792052e7,mcpa,4.458635547257384,2.5959675243275067,7.235806242133948
FR,FR,channel_1,2.9925165431928754e7,roas,0.4152962349656526,0.25108406742195427,0.6253259607971784
FR,FR,channel_1,2.9925165431928754e7,mroas,0.24455673447021778,0.13611740577294074,0.38132748866010113
FR,FR,channel_1,2.9925165431928754e7,cpa,2.629079490827909,1.5991659995487177,3.982734951261756
FR,FR,channel_1,2.9925165431928754e7,mcpa,4.52534330821296,2.6224205885565395,7.346624987216734
FR,FR,channel_1,3.0441116560065452e7,roas,0.41237325449763695,0.24915322276712884,0.6207571763591915
FR,FR,channel_1,3.0441116560065452e7,mroas,0.24116561822434682,0.13409034242086193,0.3774948035785839
FR,FR,channel_1,3.0441116560065452e7,cpa,2.647405771366552,1.6109359922420707,4.013595611764333
FR,FR,channel_1,3.0441116560065452e7,mcpa,4.592382529649616,2.6490430925073833,7.457723585423614
FR,FR,channel_1,3.0957067688202158e7,roas,0.4094918810742758,0.24763491335138654,0.6162587379752483
FR,FR,channel_1,3.0957067688202158e7,mroas,0.23785624158298505,0.13211818250842572,0.37229020777778404
FR,FR,channel_1,3.0957067688202158e7,cpa,2.6657453233477892,1.6226953461035476,4.038203311260701
FR,FR,channel_1,3.0957067688202158e7,mcpa,4.65975032263767,2.686077899180308,7.56910305953601
FR,FR,channel_1,3.147301881633886e7,roas,0.40665138522174676,0.2466634341812879,0.6118292511968307
FR,FR,channel_1,3.147301881633886e7,mroas,0.23462583010406352,0.13021939279869085,0.3671052513758337
FR,FR,channel_1,3.147301881633886e7,cpa,2.684096593019037,1.6344434903964564,4.054113269150946
FR,FR,channel_1,3.147301881633886e7,mcpa,4.727443999748629,2.724016850053346,7.679494546962502
FR,FR,channel_1,3.1988969944475565e7,roas,0.4038510407203979,0.24569368492466725,0.6074673318773931
FR,FR,channel_1,3.1988969944475565e7,mroas,0.23147172364712315,0.12839017440487524,0.36350294036730935
FR,FR,channel_1,3.1988969944475565e7,cpa,2.7024581347651164,1.6461799255909475,4.070126230911219
FR,FR,channel_1,3.1988969944475565e7,mcpa,4.795461046044195,2.751009566236049,7.788885217517563
FR,FR,channel_1,3.2504921072612267e7,roas,0.4010901261241396,0.24472589472213943,0.6040633823569468
FR,FR,channel_1,3.2504921072612267e7,mroas,0.22839137178029426,0.1264308832480609,0.35932395572617987
FR,FR,channel_1,3.2504921072612267e7,cpa,2.7208286032605793,1.6554558837200923,4.086238894886397
FR,FR,channel_1,3.2504921072612267e7,mcpa,4.8637990929908295,2.783004030520999,7.90955107052144
FR,FR,channel_1,3.3020872200748973e7,roas,0.39836792606601973,0.2432304603451874,0.6008429005079815
FR,FR,channel_1,3.3020872200748973e7,mroas,0.22538232925122137,0.12392373130308516,0.35483031093578493
FR,FR,channel_1,3.3020872200748973e7,cpa,2.7392067462082546,1.664328691910961,4.111370017505665
FR,FR,channel_1,3.3020872200748973e7,mcpa,4.932455895071103,2.8182485655071465,8.069501413405856
FR,FR,channel_1,3.353682332888567e7,roas,0.39568373237420373,0.2415023618492613,0.5976527320314862
FR,FR,channel_1,3.353682332888567e7,mroas,0.22244225154636907,0.12153074800277669,0.3504378407849117
FR,FR,channel_1,3.353682332888567e7,cpa,2.757591397620063,1.6732124655741738,4.140791398575397
FR,FR,channel_1,3.353682332888567e7,mcpa,5.001429308875881,2.8535731462830207,8.228370371007776
FR,FR,channel_1,3.405277445702237e7,roas,0.39303684501996977,0.23980034004725642,0.5939909550856964
FR,FR,channel_1,3.405277445702237e7,mroas,0.2195688905576468,0.12001600775967362,0.34591271384154265
FR,FR,channel_1,3.405277445702237e7,cpa,2.775981471599339,1.683527369766851,4.170183341475996
FR,FR,channel_1,3.405277445702237e7,mcpa,5.070717274474479,2.890902767719336,8.332248522954204
FR,FR,channel_1,3.456872558515908e7,roas,0.39042657291699306,0.2381238572883671,0.589508811348468
FR,FR,channel_1,3.456872558515908e7,mroas,0.2167600903706821,0.11853641571671882,0.34127502511749175
FR,FR,channel_1,3.456872558515908e7,cpa,2.794375956586887,1.696327622027161,4.199545039812387
FR,FR,channel_1,3.456872558515908e7,mcpa,5.140317798873275,2.9301886272580466,8.436328557525583
FR,FR,channel_1,3.508467671329578e7,roas,0.3878522345891084,0.236472385104119,0.5846840560904752
FR,FR,channel_1,3.508467671329578e7,mroas,0.21401378318526176,0.117100263503572,0.3367383807898292
FR,FR,channel_1,3.508467671329578e7,cpa,2.812773910035787,1.7103263320194821,4.22887578681404
FR,FR,channel_1,3.508467671329578e7,mcpa,5.210228941385455,2.9696660879687093,8.539887553241977
FR,FR,channel_1,3.560062784143248e7,roas,0.3853131587218704,0.23484540458948966,0.5808049051978803
FR,FR,channel_1,3.560062784143248e7,mroas,0.2113279853752813,0.11562958463180469,0.3338111407472607
FR,FR,channel_1,3.560062784143248e7,cpa,2.8311744534825505,1.72174974229033,4.258174966302034
FR,FR,channel_1,3.560062784143248e7,mcpa,5.280448800746851,2.9957058919088815,8.648487184057617
FR,FR,channel_1,3.6116578969569184e7,roas,0.3828086846115704,0.2332424066966336,0.5782169743189685
FR,FR,channel_1,3.6116578969569184e7,mroas,0.20870079369295005,0.11387589979457641,0.3298743455563887
FR,FR,channel_1,3.6116578969569184e7,cpa,2.849576767984687,1.7294549281934664,4.287442044432946
FR,FR,channel_1,3.6116578969569184e7,mcpa,5.350975503823759,3.031457321793955,8.78161104971978
FR,FR,channel_1,3.6632530097705886e7,roas,0.3803381625238726,0.23151082934400752,0.575627680355678
FR,FR,channel_1,3.6632530097705886e7,mroas,0.2061303816198162,0.11216393330795853,0.3260014434219122
FR,FR,channel_1,3.6632530097705886e7,cpa,2.8679800898969203,1.7372340388534082,4.319507153268796
FR,FR,channel_1,3.6632530097705886e7,mcpa,5.421807195770617,3.0674710813709205,8.91559525433394
FR,FR,channel_1,3.714848122584259e7,roas,0.37790095397291046,0.2296567334839197,0.5715681055467431
FR,FR,channel_1,3.714848122584259e7,mroas,0.20361499586543666,0.11049233238618811,0.3222827819385822
FR,FR,channel_1,3.714848122584259e7,cpa,2.8863837069604594,1.7495729305678227,4.354350663536327
FR,FR,channel_1,3.714848122584259e7,mcpa,5.492942031505569,3.102865837386897,9.05043865707508
FR,FR,channel_1,3.766443235397929e7,roas,0.37549643193049087,0.2278528802446325,0.5675607870418783
FR,FR,channel_1,3.766443235397929e7,mroas,0.2011529530131376,0.1088598064141755,0.31862336746417647
FR,FR,channel_1,3.766443235397929e7,cpa,2.904786954681617,1.761926285394475,4.3888007759713945
FR,FR,channel_1,3.766443235397929e7,mcpa,5.564378168380828,3.1385049084407575,9.186139570110537
FR,FR,channel_1,3.8180383482116e7,roas,0.37312398097399774,0.2265707240530399,0.5636121385737912
FR,FR,channel_1,3.8180383482116e7,mroas,0.19874263631111733,0.10726512316931011,0.31503654933874636
FR,FR,channel_1,3.8180383482116e7,cpa,2.9231892129778836,1.7742707842706973,4.4136341169908055
FR,FR,channel_1,3.8180383482116e7,mcpa,5.63611375993571,3.1742420884341556,9.322695761362194
FR,FR,channel_1,3.86963346102527e7,roas,0.37078299738064086,0.2256960814711302,0.5597209343420322
FR,FR,channel_1,3.86963346102527e7,mroas,0.19638249260628204,0.10592915760013005,0.31152572099867804
FR,FR,channel_1,3.86963346102527e7,cpa,2.941589903071224,1.7866062634050779,4.430746996865606
FR,FR,channel_1,3.86963346102527e7,mcpa,5.708146950627989,3.2100206644906635,9.44027386681064
FR,FR,channel_1,3.9212285738389395e7,roas,0.3684728891748474,0.2242123105836009,0.5558859778694315
FR,FR,channel_1,3.9212285738389395e7,mroas,0.19407102941749732,0.10476386680415378,0.3086250264578115
FR,FR,channel_1,3.9212285738389395e7,cpa,2.9599884846099127,1.798932574210005,4.4600732125324765
FR,FR,channel_1,3.9212285738389395e7,mcpa,5.7804758714475994,3.2401919485574533,9.545292982720618
FR,FR,channel_1,3.9728236866526105e7,roas,0.3661930761348449,0.22274958001609257,0.5521061016100209
FR,FR,channel_1,3.9728236866526105e7,mroas,0.19180681214442044,0.10362228050149841,0.30577245305465783
FR,FR,channel_1,3.9728236866526105e7,cpa,2.9783844530016483,1.811249581786253,4.489366959188158
FR,FR,channel_1,3.9728236866526105e7,mcpa,5.853098636324059,3.27042098253548,9.650479771556427
FR,FR,channel_1,4.024418799466281e7,roas,0.3639429897638108,0.22130745382982814,0.5483801665029148
FR,FR,channel_1,4.024418799466281e7,mroas,0.18958846140764754,0.10250367308972608,0.3029670740069827
FR,FR,channel_1,4.024418799466281e7,cpa,2.996777336941987,1.8235571635576577,4.5186281099317895
FR,FR,channel_1,4.024418799466281e7,mcpa,5.926013339247035,3.300705087475456,9.755835713889839
FR,FR,channel_1,4.076013912279951e7,roas,0.36172207323035893,0.21988550648484614,0.5446841710957334
FR,FR,channel_1,4.076013912279951e7,mroas,0.1874146505156423,0.10140734646403765,0.3002079655377639
FR,FR,channel_1,4.076013912279951e7,cpa,3.0151666961233867,1.835931208739806,4.547856570922061
FR,FR,channel_1,4.076013912279951e7,mcpa,5.999218052025908,3.331041772305257,9.861362458605718
FR,FR,channel_1,4.127609025093621e7,roas,0.3595297812826066,0.2184880761889523,0.5410390374736727
FR,FR,channel_1,4.127609025093621e7,mroas,0.18528410305376933,0.10033262899205879,0.297494208640502
FR,FR,channel_1,4.127609025093621e7,cpa,3.03355211911126,1.8483004892199915,4.576950016119191
FR,FR,channel_1,4.127609025093621e7,mcpa,6.072710822619015,3.361428726749339,9.967061797387737
FR,FR,channel_1,4.179204137907292e7,roas,0.35736558013957886,0.21712256712607772,0.5374452722595444
FR,FR,channel_1,4.179204137907292e7,mroas,0.1831955905905759,0.09927887450804522,0.29482489065628065
FR,FR,channel_1,4.179204137907292e7,cpa,3.051933221374465,1.860659717366342,4.605731241603631
FR,FR,channel_1,4.179204137907292e7,mcpa,6.146489673971104,3.39186381433873,10.072935641287524
FR,FR,channel_1,4.2307992507209614e7,roas,0.3552289473632888,0.21561551539956786,0.5339018215667336
FR,FR,channel_1,4.2307992507209614e7,mroas,0.18114793049645686,0.09824546132927145,0.29219910667704
FR,FR,channel_1,4.2307992507209614e7,cpa,3.0703096434586494,1.873008819812775,4.637915445566809
FR,FR,channel_1,4.2307992507209614e7,mcpa,6.220552603302003,3.422345065523137,10.178985999252578
FR,FR,channel_1,4.2823943635346316e7,roas,0.3531193717144435,0.2141296824299702,0.5304076583641872
FR,FR,channel_1,4.2823943635346316e7,mroas,0.17913998386986796,0.09723527563214357,0.28961596078879387
FR,FR,channel_1,4.2823943635346316e7,cpa,3.0886810492917376,1.8853477297156158,4.670090846317217
FR,FR,channel_1,4.2823943635346316e7,mcpa,6.29489758179342,3.4528706708937333,10.284823270006491
FR,FR,channel_1,4.3339894763483025e7,roas,0.3510363529943978,0.212664636207634,0.5276246441852552
FR,FR,channel_1,4.3339894763483025e7,mroas,0.17717065356625322,0.09611496708100593,0.2870745671676749
FR,FR,channel_1,4.3339894763483025e7,cpa,3.10704712461166,1.8952905940502638,4.702257152739522
FR,FR,channel_1,4.3339894763483025e7,mcpa,6.369522554626881,3.483438974523705,10.404709319903464
FR,FR,channel_1,4.385584589161972e7,roas,0.34897940187566256,0.21122101084091363,0.5254253371829442
FR,FR,channel_1,4.385584589161972e7,mroas,0.1752388823249379,0.09466162068507573,0.284574051040661
FR,FR,channel_1,4.385584589161972e7,cpa,3.125407575507192,1.9032215680551634,4.734390097688211
FR,FR,channel_1,4.385584589161972e7,mcpa,6.444425441330169,3.514048467434948,10.564342055178328
FR,FR,channel_1,4.437179701975643e7,roas,0.3469480397230149,0.20980699722792467,0.5232430061082394
FR,FR,channel_1,4.437179701975643e7,mroas,0.17334365098940605,0.09324219159270647,0.2821135495221837
FR,FR,channel_1,4.437179701975643e7,cpa,3.143762127063477,1.9111582138921568,4.766291173913477
FR,FR,channel_1,4.437179701975643e7,mcpa,6.519604136391123,3.544697781196701,10.725065412161197
FR,FR,channel_1,4.488774814789313e7,roas,0.34494179840701295,0.20841227348497277,0.5208973884272554
FR,FR,channel_1,4.488774814789313e7,mroas,0.1714839768164205,0.09178151217809204,0.27966665517601114
FR,FR,channel_1,4.488774814789313e7,cpa,3.162110522104417,1.9197639098086179,4.7981836407441865
FR,FR,channel_1,4.488774814789313e7,mcpa,6.5950565101042065,3.5757052398444227,10.89564938182478
FR,FR,channel_1,4.540369927602983e7,roas,0.3429602201115014,0.20703645910910648,0.5177059859209094
FR,FR,channel_1,4.540369927602983e7,mroas,0.16965891186962842,0.09031190134689418,0.2772534961818539
FR,FR,channel_1,4.540369927602983e7,cpa,3.180452520024755,1.9315989262585158,4.830067193536575
FR,FR,channel_1,4.540369927602983e7,mcpa,6.670780409617339,3.6068208755802145,11.072859173911297
FR,FR,channel_1,4.5919650404166535e7,roas,0.3410028571365099,0.20602358534024529,0.5145568760002251
FR,FR,channel_1,4.5919650404166535e7,mroas,0.16786754149346503,0.088878381960857,0.27487860796479957
FR,FR,channel_1,4.5919650404166535e7,cpa,3.198787895705182,1.9434219102793195,4.853814006272412
FR,FR,channel_1,4.5919650404166535e7,mcpa,6.746773660148479,3.637977680612338,11.251387336322217
FR,FR,channel_1,4.643560153230324e7,roas,0.3390692716977673,0.2051003905863405,0.5114118378793668
FR,FR,channel_1,4.643560153230324e7,mroas,0.16610898286328135,0.08747985524323648,0.2725411452516226
FR,FR,channel_1,4.643560153230324e7,cpa,3.217116438504319,1.9553741017292652,4.875665063273267
FR,FR,channel_1,4.643560153230324e7,mcpa,6.823034066345992,3.6691749722267777,11.431220219558286
FR,FR,channel_1,4.695155266043994e7,roas,0.33715903572391154,0.20418901304998543,0.5082991398104201
FR,FR,channel_1,4.695155266043994e7,mroas,0.164382383607807,0.08611526022722915,0.27024027983265386
FR,FR,channel_1,4.695155266043994e7,cpa,3.235437951321919,1.9673487106891823,4.897431631630029
FR,FR,channel_1,4.695155266043994e7,mcpa,6.89955941376876,3.700412168629465,11.612344158435121
FR,FR,channel_1,4.746750378857664e7,roas,0.3352717306523334,0.203294374404035,0.5052272378006514
FR,FR,channel_1,4.746750378857664e7,mroas,0.16268692050023217,0.08506785980580434,0.26797520067114283
FR,FR,channel_1,4.746750378857664e7,cpa,3.2537522497280125,1.9793110621299763,4.918986623205489
FR,FR,channel_1,4.746750378857664e7,mcpa,6.976347470463526,3.731688783658871,11.755328738805684
FR,FR,channel_1,4.798345491671335e7,roas,0.3334069472244775,0.2021318479255522,0.5027728430325006
FR,FR,channel_1,4.798345491671335e7,mroas,0.1610217982143412,0.08405186309537539,0.2655288687657787
FR,FR,channel_1,4.798345491671335e7,cpa,3.27205916115315,1.9889725481929006,4.947275701858939
FR,FR,channel_1,4.798345491671335e7,mcpa,7.053395988620356,3.766068990954183,11.897448649520474
FR,FR,channel_1,4.849940604485005e7,roas,0.33156428528131227,0.20098385130882654,0.5009650802816552
FR,FR,channel_1,4.849940604485005e7,mroas,0.15938624814228833,0.08281881136237776,0.2628768913307667
FR,FR,channel_1,4.849940604485005e7,cpa,3.2903585241352875,1.9961481090171898,4.9755324819151445
FR,FR,channel_1,4.849940604485005e7,mcpa,7.130702706288797,3.8040634822457555,12.074591712711765
FR,FR,channel_1,4.9015357172986746e7,roas,0.3297433535595894,0.19985010936178357,0.4991681914884209
FR,FR,channel_1,4.9015357172986746e7,mroas,0.15777952727079378,0.08161280126302425,0.26024929428187477
FR,FR,channel_1,4.9015357172986746e7,cpa,3.3086501876191186,2.00333289542233,5.003757128278373
FR,FR,channel_1,4.9015357172986746e7,mcpa,7.208265349138275,3.8424716863529094,12.253028494193407
FR,FR,channel_1,4.9531308301123455e7,roas,0.3279437694894265,0.19873035355550117,0.4969388979639212
FR,FR,channel_1,4.9531308301123455e7,mroas,0.15620091711267878,0.08044419479431442,0.25811762452651377
FR,FR,channel_1,4.9531308301123455e7,cpa,3.326934010304069,2.0123199264967675,5.03194981141774
FR,FR,channel_1,4.9531308301123455e7,mcpa,7.286081632248528,3.8742029422750552,12.431007771077395
FR,FR,channel_1,5.004725942926016e7,roas,0.3261651589936737,0.19762432184939127,0.49424356932086105
FR,FR,channel_1,5.004725942926016e7,mroas,0.1546497226907925,0.07930654904493774,0.2558895794627575
FR,FR,channel_1,5.004725942926016e7,cpa,3.3452098600373614,2.0232948027757702,5.060110706674313
FR,FR,channel_1,5.004725942926016e7,mcpa,7.364149261918131,3.9079358253045346,12.609307065056303
FR,FR,channel_1,5.056321055739686e7,roas,0.3244071562894544,0.19653175851939322,0.4915798488539843
FR,FR,channel_1,5.056321055739686e7,mroas,0.15312527157155736,0.07819315052981818,0.2532340719715872
FR,FR,channel_1,5.056321055739686e7,cpa,3.3634776132489166,2.034260028185786,5.088239993633165
FR,FR,channel_1,5.056321055739686e7,mcpa,7.4424659374798265,3.9489188667726367,12.788843972977709
FR,FR,channel_1,5.107916168553356e7,roas,0.32266940369221675,0.19545241398939284,0.488947188823516
FR,FR,channel_1,5.107916168553356e7,mroas,0.1523696491629316,0.0777487770896295,0.2519172427407031
FR,FR,channel_1,5.107916168553356e7,cpa,3.3817371544250214,2.0452155770011133,5.116337855554626
FR,FR,channel_1,5.107916168553356e7,mcpa,7.481897077055279,3.969563573028399,12.861940049664684
DE,DE,channel_1,0.0,roas,NaN,NaN,NaN
DE,DE,channel_1,0.0,mroas,0.6117287721534783,0.32704007147664477,0.9630270784110005
DE,DE,channel_1,0.0,cpa,NaN,NaN,NaN
DE,DE,channel_1,0.0,mcpa,1.8387087974640661,1.0383937158679273,3.0577350768305886
DE,DE,channel_1,521082.2793577088,roas,0.6117287721534783,0.32704007147664477,0.9630270784110005
DE,DE,channel_1,521082.2793577088,mroas,0.6111447085871088,0.3268031131254628,0.9618453916710616
DE,DE,channel_1,521082.2793577088,cpa,1.838708797464066,1.0383937158679273,3.057735076830589
DE,DE,channel_1,521082.2793577088,mcpa,1.8400991276216414,1.0396695220211292,3.0599517579960045
DE,DE,channel_1,1.0421645587154176e6,roas,0.6111447085871088,0.3268031131254628,0.9618453916710616
DE,DE,channel_1,1.0421645587154176e6,mroas,0.6094045935888591,0.32609490535230873,0.9583249533996904
DE,DE,channel_1,1.0421645587154176e6,cpa,1.8400991276216414,1.0396695220211292,3.0599517579960045
DE,DE,channel_1,1.0421645587154176e6,mcpa,1.8442638430936924,1.0434890185615835,3.0665961463288953
DE,DE,channel_1,1.5632468380731263e6,roas,0.6101793197770654,0.3264099607270874,0.9598923284034605
DE,DE,channel_1,1.5632468380731263e6,mroas,0.6065438673785147,0.3249233716405284,0.9525383034277016
DE,DE,channel_1,1.5632468380731263e6,cpa,1.8424068414261017,1.0417850337183865,3.0636367274241176
DE,DE,channel_1,1.5632468380731263e6,mcpa,1.8511842660954911,1.0498286216577273,3.0776513454869376
DE,DE,channel_1,2.0843291174308353e6,roas,0.6088442879828118,0.32586324238299563,0.9571918475493816
DE,DE,channel_1,2.0843291174308353e6,mroas,0.6026190839247887,0.323301460976617,0.944602054190719
DE,DE,channel_1,2.0843291174308353e6,cpa,1.845618013830257,1.0447243591796957,3.06877590504112
DE,DE,channel_1,2.0843291174308353e6,mcpa,1.8608297483472174,1.0586496229900582,3.0930894231481783
DE,DE,channel_1,2.6054113967885436e6,roas,0.6071552254361547,0.3251665608268992,0.9537762187183639
DE,DE,channel_1,2.6054113967885436e6,mroas,0.5977044992346393,0.3212467775341699,0.9344678235792295
DE,DE,channel_1,2.6054113967885436e6,cpa,1.849713779288294,1.0484659369582277,3.0753499094294323
DE,DE,channel_1,2.6054113967885436e6,mcpa,1.8731583615588627,1.0701287387528464,3.1128717456742656
DE,DE,channel_1,3.1264936761462525e6,roas,0.6051310250667542,0.3243244207667204,0.9496848661890647
DE,DE,channel_1,3.1264936761462525e6,mroas,0.5918879245109414,0.31931017716738636,0.9205537331479164
DE,DE,channel_1,3.1264936761462525e6,cpa,1.854670897080908,1.0529831674979178,3.08333437332921
DE,DE,channel_1,3.1264936761462525e6,mcpa,1.8881178051233012,1.086302939935673,3.131751609492033
DE,DE,channel_1,3.647575955503961e6,roas,0.6027931394575224,0.3233421407865659,0.9449630329837586
DE,DE,channel_1,3.647575955503961e6,mroas,0.5852663036525587,0.3172620980634811,0.9091558210792425
DE,DE,channel_1,3.647575955503961e6,cpa,1.8604623984301112,1.058245153059516,3.092700328751617
DE,DE,channel_1,3.647575955503961e6,mcpa,1.905646480841249,1.0999217076043444,3.1519713343399522
DE,DE,channel_1,4.1686582348616705e6,roas,0.6001648447132054,0.3222257532701909,0.939644065150339
DE,DE,channel_1,4.1686582348616705e6,mroas,0.5779414274403469,0.31494499177228197,0.8946688024310665
DE,DE,channel_1,4.1686582348616705e6,cpa,1.8670582730404648,1.0642356790912686,3.103414648203901
DE,DE,channel_1,4.1686582348616705e6,mcpa,1.9256746808194944,1.117736388720163,3.175167000630942
DE,DE,channel_1,4.689740514219379e6,roas,0.597270536787039,0.32098189606102745,0.9336417910922388
DE,DE,channel_1,4.689740514219379e6,mroas,0.5700160962798777,0.3123766596643288,0.8794858503011193
DE,DE,channel_1,4.689740514219379e6,cpa,1.8744261570906657,1.071075671576276,3.115440527392897
DE,DE,channel_1,4.689740514219379e6,mcpa,1.9481258361132558,1.1370327141436167,3.201283297848052
DE,DE,channel_1,5.210822793577087e6,roas,0.5941350950265398,0.319883283567145,0.9271595499340037
DE,DE,channel_1,5.210822793577087e6,mroas,0.561590922771034,0.3094143321166637,0.8615449444944576
DE,DE,channel_1,5.210822793577087e6,cpa,1.882531991992327,1.0785631271115446,3.1261403512720496
