observation,date,component,mean,lower_5,upper_95
43,2023-11-27,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
43,2023-11-27,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
43,2023-11-27,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
43,2023-11-27,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
43,2023-11-27,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
43,2023-11-27,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
43,2023-11-27,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
43,2023-11-27,seasonality,-0.6184501837975483,-0.6184507847000817,-0.6184497850254713
44,2023-12-04,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
44,2023-12-04,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
44,2023-12-04,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
44,2023-12-04,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
44,2023-12-04,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
44,2023-12-04,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
44,2023-12-04,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
44,2023-12-04,seasonality,-0.17870252287323893,-0.17870289925426064,-0.178702164312457
45,2023-12-11,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
45,2023-12-11,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
45,2023-12-11,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
45,2023-12-11,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
45,2023-12-11,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
45,2023-12-11,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
45,2023-12-11,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
45,2023-12-11,seasonality,0.24613756412644117,0.24613720721325533,0.24613788255318753
46,2023-12-18,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
46,2023-12-18,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
46,2023-12-18,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
46,2023-12-18,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
46,2023-12-18,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
46,2023-12-18,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
46,2023-12-18,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
46,2023-12-18,seasonality,0.6386118064260471,0.6386111653088888,0.6386121479639211
47,2023-12-25,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
47,2023-12-25,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
47,2023-12-25,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
47,2023-12-25,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
47,2023-12-25,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
47,2023-12-25,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
47,2023-12-25,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
47,2023-12-25,seasonality,0.9833931126827957,0.9833922066891494,0.9833935771301126
48,2024-01-01,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
48,2024-01-01,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
48,2024-01-01,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
48,2024-01-01,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
48,2024-01-01,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
48,2024-01-01,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
48,2024-01-01,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
48,2024-01-01,seasonality,1.276996038805894,1.276994893936474,1.2769966904409156
49,2024-01-08,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
49,2024-01-08,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
49,2024-01-08,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
49,2024-01-08,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
49,2024-01-08,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
49,2024-01-08,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
49,2024-01-08,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
49,2024-01-08,seasonality,1.4900768029161133,1.4900754724044711,1.4900775960525459
50,2024-01-15,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
50,2024-01-15,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
50,2024-01-15,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
50,2024-01-15,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
50,2024-01-15,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
50,2024-01-15,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
50,2024-01-15,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
50,2024-01-15,seasonality,1.6290693557075315,1.6290678920480133,1.629070246278221
51,2024-01-22,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
51,2024-01-22,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
51,2024-01-22,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
51,2024-01-22,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
51,2024-01-22,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
51,2024-01-22,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
51,2024-01-22,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
51,2024-01-22,seasonality,1.6932457945534527,1.693244255731233,1.6932467355718073
52,2024-01-29,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
52,2024-01-29,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
52,2024-01-29,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
52,2024-01-29,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
52,2024-01-29,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
52,2024-01-29,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
52,2024-01-29,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
52,2024-01-29,seasonality,1.685918395592734,1.685916842120622,1.6859193398008618
53,2024-02-05,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
53,2024-02-05,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
53,2024-02-05,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
53,2024-02-05,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
53,2024-02-05,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
53,2024-02-05,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
53,2024-02-05,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
53,2024-02-05,seasonality,1.614146805458504,1.6141452972940744,1.6141477079527595
54,2024-02-12,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
54,2024-02-12,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
54,2024-02-12,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
54,2024-02-12,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
54,2024-02-12,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
54,2024-02-12,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
54,2024-02-12,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
54,2024-02-12,seasonality,1.488234432567212,1.488233026082276,1.4882352532510974
55,2024-02-19,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
55,2024-02-19,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
55,2024-02-19,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
55,2024-02-19,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
55,2024-02-19,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
55,2024-02-19,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
55,2024-02-19,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
55,2024-02-19,seasonality,1.3210444989031858,1.3210432440742905,1.3210452046280237
56,2024-02-26,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
56,2024-02-26,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
56,2024-02-26,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
56,2024-02-26,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
56,2024-02-26,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
56,2024-02-26,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
56,2024-02-26,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
56,2024-02-26,seasonality,1.1271765227955013,1.127175460771195,1.1271771208414871
57,2024-03-04,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
57,2024-03-04,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
57,2024-03-04,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
57,2024-03-04,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
57,2024-03-04,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
57,2024-03-04,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
57,2024-03-04,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
57,2024-03-04,seasonality,0.9220519407098507,0.9220511018885815,0.922052438472188
58,2024-03-11,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
58,2024-03-11,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
58,2024-03-11,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
58,2024-03-11,media:channel_3,0.0,0.0,0.0
58,2024-03-11,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
58,2024-03-11,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
58,2024-03-11,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
58,2024-03-11,seasonality,0.7209626851218179,0.7209620878448587,0.7209630717168145
59,2024-03-18,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
59,2024-03-18,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
59,2024-03-18,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
59,2024-03-18,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
59,2024-03-18,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
59,2024-03-18,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
59,2024-03-18,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
59,2024-03-18,seasonality,0.5381385231628797,0.5381381730912375,0.538138803921532
60,2024-03-25,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
60,2024-03-25,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
60,2024-03-25,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
60,2024-03-25,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
60,2024-03-25,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
60,2024-03-25,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
60,2024-03-25,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
60,2024-03-25,seasonality,0.3858877143894038,0.38588754721191476,0.38588793005048955
61,2024-04-01,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
61,2024-04-01,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
61,2024-04-01,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
61,2024-04-01,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
61,2024-04-01,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
61,2024-04-01,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
61,2024-04-01,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
61,2024-04-01,seasonality,0.2738611400254337,0.2738609009031914,0.2738613126066067
62,2024-04-08,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
62,2024-04-08,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
62,2024-04-08,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
62,2024-04-08,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
62,2024-04-08,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
62,2024-04-08,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
62,2024-04-08,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
62,2024-04-08,seasonality,0.20848274721058319,0.20848246156639533,0.20848305143934498
63,2024-04-15,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
63,2024-04-15,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
63,2024-04-15,media:channel_2,0.0,0.0,0.0
63,2024-04-15,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
63,2024-04-15,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
63,2024-04-15,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
63,2024-04-15,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
63,2024-04-15,seasonality,0.19257936465308279,0.1925790606375883,0.19257982392928286
64,2024-04-22,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
64,2024-04-22,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
64,2024-04-22,media:channel_2,0.0,0.0,0.0
64,2024-04-22,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
64,2024-04-22,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
64,2024-04-22,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
64,2024-04-22,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
64,2024-04-22,seasonality,0.22523124828131275,0.22523093984530124,0.22523181928084407
65,2024-04-29,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
65,2024-04-29,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
65,2024-04-29,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
65,2024-04-29,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
65,2024-04-29,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
65,2024-04-29,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
65,2024-04-29,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
65,2024-04-29,seasonality,0.30185178496587867,0.3018514983027463,0.301852421209998
66,2024-05-06,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
66,2024-05-06,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
66,2024-05-06,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
66,2024-05-06,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
66,2024-05-06,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
66,2024-05-06,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
66,2024-05-06,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
66,2024-05-06,seasonality,0.4144913682611212,0.41449109068188733,0.4144920229950628
67,2024-05-13,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
67,2024-05-13,media:channel_1,0.0,0.0,0.0
67,2024-05-13,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
67,2024-05-13,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
67,2024-05-13,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
67,2024-05-13,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
67,2024-05-13,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
67,2024-05-13,seasonality,0.5523473393750491,0.5523469681077449,0.5523479684120275
68,2024-05-20,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
68,2024-05-20,media:channel_1,0.0,0.0,0.0
68,2024-05-20,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
68,2024-05-20,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
68,2024-05-20,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
68,2024-05-20,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
68,2024-05-20,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
68,2024-05-20,seasonality,0.7024498191898767,0.7024493560169491,0.7024503835542135
69,2024-05-27,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
69,2024-05-27,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
69,2024-05-27,media:channel_2,0.0,0.0,0.0
69,2024-05-27,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
69,2024-05-27,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
69,2024-05-27,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
69,2024-05-27,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
69,2024-05-27,seasonality,0.8504829421718052,0.850482395182076,0.8504834901963059
70,2024-06-03,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
70,2024-06-03,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
70,2024-06-03,media:channel_2,0.0,0.0,0.0
70,2024-06-03,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
70,2024-06-03,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
70,2024-06-03,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
70,2024-06-03,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
70,2024-06-03,seasonality,0.9816930381727034,0.9816924194045715,0.9816935878065962
71,2024-06-10,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
71,2024-06-10,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
71,2024-06-10,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
71,2024-06-10,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
71,2024-06-10,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
71,2024-06-10,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
71,2024-06-10,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
71,2024-06-10,seasonality,1.0818301553395346,1.08182948036902,1.0818307701571441
72,2024-06-17,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
72,2024-06-17,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
72,2024-06-17,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
72,2024-06-17,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
72,2024-06-17,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
72,2024-06-17,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
72,2024-06-17,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
72,2024-06-17,seasonality,1.1380672759762338,1.1380665577407814,1.1380679760817534
73,2024-06-24,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
73,2024-06-24,media:channel_1,0.0,0.0,0.0
73,2024-06-24,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
73,2024-06-24,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
73,2024-06-24,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
73,2024-06-24,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
73,2024-06-24,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
73,2024-06-24,seasonality,1.139842766770311,1.1398420169374979,1.1398435414681194
74,2024-07-01,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
74,2024-07-01,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
74,2024-07-01,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
74,2024-07-01,media:channel_3,0.0,0.0,0.0
74,2024-07-01,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
74,2024-07-01,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
74,2024-07-01,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
74,2024-07-01,seasonality,1.0795759580591873,1.0795751982711002,1.0795767738393802
75,2024-07-08,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
75,2024-07-08,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
75,2024-07-08,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
75,2024-07-08,media:channel_3,0.0,0.0,0.0
75,2024-07-08,media:channel_4,0.0,0.0,0.0
75,2024-07-08,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
75,2024-07-08,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
75,2024-07-08,seasonality,0.9532130136195217,0.9532122664163926,0.9532138317023013
76,2024-07-15,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
76,2024-07-15,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
76,2024-07-15,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
76,2024-07-15,media:channel_3,0.0,0.0,0.0
76,2024-07-15,media:channel_4,0.0,0.0,0.0
76,2024-07-15,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
76,2024-07-15,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
76,2024-07-15,seasonality,0.7605700141837123,0.7605693020115791,0.760570792637481
77,2024-07-22,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
77,2024-07-22,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
77,2024-07-22,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
77,2024-07-22,media:channel_3,0.0,0.0,0.0
77,2024-07-22,media:channel_4,0.0,0.0,0.0
77,2024-07-22,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
77,2024-07-22,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
77,2024-07-22,seasonality,0.5054518715572699,0.505451215771916,0.5054525676423707
78,2024-07-29,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
78,2024-07-29,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
78,2024-07-29,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
78,2024-07-29,media:channel_3,0.0,0.0,0.0
78,2024-07-29,media:channel_4,0.0,0.0,0.0
78,2024-07-29,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
78,2024-07-29,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
78,2024-07-29,seasonality,0.19553864102145724,0.19553806094178772,0.1955392141569659
79,2024-08-05,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
79,2024-08-05,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
79,2024-08-05,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
79,2024-08-05,media:channel_3,0.0,0.0,0.0
79,2024-08-05,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
79,2024-08-05,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
79,2024-08-05,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
79,2024-08-05,seasonality,-0.15795574004502894,-0.1579562279836762,-0.15795532672682727
80,2024-08-12,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
80,2024-08-12,media:channel_1,0.0,0.0,0.0
80,2024-08-12,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
80,2024-08-12,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
80,2024-08-12,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
80,2024-08-12,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
80,2024-08-12,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
80,2024-08-12,seasonality,-0.5408340671403187,-0.5408344500879458,-0.5408338460060915
81,2024-08-19,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
81,2024-08-19,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
81,2024-08-19,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
81,2024-08-19,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
81,2024-08-19,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
81,2024-08-19,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
81,2024-08-19,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
81,2024-08-19,seasonality,-0.9366454550609926,-0.9366457242728643,-0.9366452654441254
82,2024-08-26,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
82,2024-08-26,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
82,2024-08-26,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
82,2024-08-26,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
82,2024-08-26,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
82,2024-08-26,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
82,2024-08-26,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
82,2024-08-26,seasonality,-1.3275530850766917,-1.3275533325175397,-1.3275527231265352
83,2024-09-02,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
83,2024-09-02,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
83,2024-09-02,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
83,2024-09-02,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
83,2024-09-02,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
83,2024-09-02,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
83,2024-09-02,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
83,2024-09-02,seasonality,-1.695291210403996,-1.6952916826529627,-1.6952906662186515
84,2024-09-09,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
84,2024-09-09,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
84,2024-09-09,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
84,2024-09-09,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
84,2024-09-09,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
84,2024-09-09,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
84,2024-09-09,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
84,2024-09-09,seasonality,-2.022157231312812,-2.0221579205359363,-2.0221565062701328
85,2024-09-16,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
